Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Move Method,mask_sequences,mask_sequences,,,, method mask_sequences from the module texar/losses/losses_utils.py was moved to module texar/utils/utils.py ,791e7325a985bc8dd1a213c7cd1b1e888f934074,,,,texar/losses/losses_utils.py,texar/utils/utils.py,108.0,525.0
Add Parameter,feed_softmax,feed_softmax,txtgen/models/tsf/ops.py,57.0,57.0,['The parameters [ output_keep_prob ] are added to the method feed_softmax from the module txtgen/models/tsf/ops.py'],794eed1024deaecf3156ec68026d9020142ac778,,,,,,,
Add Parameter,greedy_softmax,greedy_softmax,txtgen/models/tsf/ops.py,79.0,82.0,['The parameters [ output_keep_prob ] are added to the method greedy_softmax from the module txtgen/models/tsf/ops.py'],794eed1024deaecf3156ec68026d9020142ac778,,,,,,,
Add Parameter,sample_gumbel,sample_gumbel,txtgen/models/tsf/ops.py,66.0,67.0,['The parameters [ output_keep_prob ] are added to the method sample_gumbel from the module txtgen/models/tsf/ops.py'],794eed1024deaecf3156ec68026d9020142ac778,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/encoders/rnn_encoders.py/RNNEncoderBase,49.0,47.0,['The parameters [ cell ] of the method __init__ from the module txtgen/modules/encoders/rnn_encoders.py in class RNNEncoderBase is/are removed'],7a1e0f8b95245653955471b7737262a8487cec8c,,,,,,,
Rename Class,ForwardRNNEncoder,UnidirectionalRNNEncoder,txtgen/modules/encoders/rnn_encoders.py,,, class ForwardRNNEncoder was renamed to class UnidirectionalRNNEncoder ,7a1e0f8b95245653955471b7737262a8487cec8c,,,,,,,
Rename Class,ForwardRNNEncoderTest,BidirectionalRNNEncoderTest,txtgen/modules/encoders/rnn_encoders_test.py,,, class ForwardRNNEncoderTest was renamed to class BidirectionalRNNEncoderTest ,7a1e0f8b95245653955471b7737262a8487cec8c,,,,,,,
Add Parameter,write_paired_text,write_paired_text,texar/utils/utils_io.py,154.0,155.0,['The parameters [ src_fname_suffix tgt_fname_suffix ] are added to the method write_paired_text from the module texar/utils/utils_io.py'],7a9862e1f57d614a2e02833285a3adaf83d1ce4c,,,,,,,
Add Parameter,seq2seq_pad_concat_convert,seq2seq_pad_concat_convert,examples/transformer/utils/data_utils.py,33.0,33.0,['The parameters [ n_gpu ] are added to the method seq2seq_pad_concat_convert from the module examples/transformer/utils/data_utils.py'],7b653fde6830e7b4957fbf39a1eb01e52533f2fe,,,,,,,
Change/Rename Parameter,batch_size_fn,batch_size_fn,examples/transformer/utils/utils.py,33.0,33.0,['The parameters [ sofar ] of the method batch_size_fn from the module examples/transformer/utils/utils.py are changed/renamed to [size_so_far]'],7b653fde6830e7b4957fbf39a1eb01e52533f2fe,,,,,,,
Change/Rename Parameter,reinforce_loss,reinforce_loss,txtgen/losses/rl_lossess.py,15.0,16.0,['The parameters [ policy ] of the method reinforce_loss from the module txtgen/losses/rl_lossess.py are changed/renamed to [sample_fn]'],7d45b77b3f6d41a7e920afad6113b00c315b7cc8,,,,,,,
Change/Rename Parameter,reinforce_loss_with_MCtree,reinforce_loss_with_MCtree,txtgen/losses/rl_lossess.py,45.0,49.0,['The parameters [ policy ] of the method reinforce_loss_with_MCtree from the module txtgen/losses/rl_lossess.py are changed/renamed to [sample_fn]'],7d45b77b3f6d41a7e920afad6113b00c315b7cc8,,,,,,,
Add Parameter,_mask_sequences,_mask_sequences,texar/losses/mle_losses.py,17.0,21.0,['The parameters [ dtype ] are added to the method _mask_sequences from the module texar/losses/mle_losses.py'],7fa43b2b41419d18632be582e3eda50413185415,,,,,,,
Remove Parameter,default_hparams,default_hparams,txtgen/modules/connectors/connectors.py/ForwardConnector,28.0,27.0,['The parameters [ self ] of the method default_hparams from the module txtgen/modules/connectors/connectors.py in class ForwardConnector is/are removed'],7fa6816897431eda575d8a75cd5d51d8f0541e4c,,,,,,,
Change/Rename Parameter,get_instance,get_instance,txtgen/core/utils.py,50.0,50.0,['The parameters [ args ] of the method get_instance from the module txtgen/core/utils.py are changed/renamed to [kwargs]'],80e9e26deca028ef6b1b51c307b61bb305dc9b1c,,,,,,,
Add Parameter,load_word2vec,load_word2vec,txtgen/data/embedding.py,14.0,16.0,['The parameters [ word_vecs ] are added to the method load_word2vec from the module txtgen/data/embedding.py'],80e9e26deca028ef6b1b51c307b61bb305dc9b1c,,,,,,,
Add Parameter,create_model,create_model,examples/bert/example_classifier.py,351.0,350.0,['The parameters [ mode ] are added to the method create_model from the module examples/bert/example_classifier.py'],8139fa58ac0d4f412a7bebee5a752eaf60879437,,,,,,,
Add Parameter,attention_bias_ignore_padding,attention_bias_ignore_padding,texar/utils/transformer_attentions.py,74.0,74.0,['The parameters [ bias_value ] are added to the method attention_bias_ignore_padding from the module texar/utils/transformer_attentions.py'],8139fa58ac0d4f412a7bebee5a752eaf60879437,,,,,,,
Add Parameter,attention_bias_local,attention_bias_local,texar/utils/transformer_attentions.py,48.0,48.0,['The parameters [ bias_value ] are added to the method attention_bias_local from the module texar/utils/transformer_attentions.py'],8139fa58ac0d4f412a7bebee5a752eaf60879437,,,,,,,
Add Parameter,attention_bias_lower_triangle,attention_bias_lower_triangle,texar/utils/transformer_attentions.py,36.0,36.0,['The parameters [ bias_value ] are added to the method attention_bias_lower_triangle from the module texar/utils/transformer_attentions.py'],8139fa58ac0d4f412a7bebee5a752eaf60879437,,,,,,,
Add Parameter,__init__,__init__,texar/modules/encoders/transformer_encoders.py/TransformerEncoder,50.0,50.0,['The parameters [ embedding ] are added to the method __init__ from the module texar/modules/encoders/transformer_encoders.py in class TransformerEncoder'],81e07571a892de761df266666d3299d2adc07c21,,,,,,,
Add Parameter,str_join,str_join,texar/utils/utils.py,655.0,725.0,['The parameters [ compat ] are added to the method str_join from the module texar/utils/utils.py'],8287806fe07dfed1c979029b8da1515987417c48,,,,,,,
Add Parameter,strip_bos,strip_bos,texar/utils/utils.py,627.0,644.0,['The parameters [ compat ] are added to the method strip_bos from the module texar/utils/utils.py'],8287806fe07dfed1c979029b8da1515987417c48,,,,,,,
Add Parameter,strip_eos,strip_eos,texar/utils/utils.py,595.0,605.0,['The parameters [ compat ] are added to the method strip_eos from the module texar/utils/utils.py'],8287806fe07dfed1c979029b8da1515987417c48,,,,,,,
Add Parameter,strip_token,strip_token,texar/utils/utils.py,566.0,569.0,['The parameters [ compat ] are added to the method strip_token from the module texar/utils/utils.py'],8287806fe07dfed1c979029b8da1515987417c48,,,,,,,
Add Parameter,_build,_build,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,232.0,232.0,['The parameters [ sequence_length ] are added to the method _build from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder'],82c52dff6d625dc4c231bfacf0c4d5cd18654cca,,,,,,,
Add Parameter,get_default_embed_fn,get_default_embed_fn,texar/modules/memory/memory_network.py/MemNetBase,196.0,206.0,['The parameters [ memory_size ] are added to the method get_default_embed_fn from the module texar/modules/memory/memory_network.py in class MemNetBase'],85189c137f8a77fc32d6395149f9f22b8350209a,,,,,,,
Add Parameter,_test_memory_dim,_test_memory_dim,texar/modules/memory/memory_network_test.py/MemNetRNNLikeTest,21.0,21.0,['The parameters [ use_B ] are added to the method _test_memory_dim from the module texar/modules/memory/memory_network_test.py in class MemNetRNNLikeTest'],85189c137f8a77fc32d6395149f9f22b8350209a,,,,,,,
Add Parameter,_build,_build,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,325.0,318.0,['The parameters [ embedding ] are added to the method _build from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder'],8832ade6d4e947d5c5e98e3b281adac9ccffa1cb,,,,,,,
Rename Method,vocab_size,size,texar/data/vocabulary.py/Vocab,179.0,179.0,['The method vocab_size from the module texar/data/vocabulary.py in class Vocab is renamed to size'],8854a03526f72193a53264246032f7a51bfe0fda,,,,,,,
Add Parameter,default_hparams,default_hparams,examples/tsf/trainer_base.py/TrainerBase,56.0,57.0,['The parameters [ self ] are added to the method default_hparams from the module examples/tsf/trainer_base.py in class TrainerBase'],895b71719b3f1e2fadff01112a30f7ad4d52c17e,,,,,,,
Move Method,load_data,load_data,,,, method load_data from the module examples/tsf/data_utils.py was moved to module examples/tsf/utils.py ,895b71719b3f1e2fadff01112a30f7ad4d52c17e,,,,examples/tsf/data_utils.py,examples/tsf/utils.py,24.0,17.0
Move Method,data_to_id,data_to_id,,,, method data_to_id from the module examples/tsf/data_utils.py was moved to module examples/tsf/utils.py ,895b71719b3f1e2fadff01112a30f7ad4d52c17e,,,,examples/tsf/data_utils.py,examples/tsf/utils.py,31.0,24.0
Move Method,makeup,makeup,,,, method makeup from the module examples/tsf/tsf_utils.py was moved to module examples/tsf/utils.py ,895b71719b3f1e2fadff01112a30f7ad4d52c17e,,,,examples/tsf/tsf_utils.py,examples/tsf/utils.py,6.0,34.0
Move Method,strip_eos,strip_eos,,,, method strip_eos from the module examples/tsf/tsf_utils.py was moved to module examples/tsf/utils.py ,895b71719b3f1e2fadff01112a30f7ad4d52c17e,,,,examples/tsf/tsf_utils.py,examples/tsf/utils.py,78.0,40.0
Move Method,logits2word,logits2word,,,, method logits2word from the module examples/tsf/tsf_utils.py was moved to module examples/tsf/utils.py ,895b71719b3f1e2fadff01112a30f7ad4d52c17e,,,,examples/tsf/tsf_utils.py,examples/tsf/utils.py,82.0,44.0
Move Method,write_sent,write_sent,,,, method write_sent from the module examples/tsf/tsf_utils.py was moved to module examples/tsf/utils.py ,895b71719b3f1e2fadff01112a30f7ad4d52c17e,,,,examples/tsf/tsf_utils.py,examples/tsf/utils.py,87.0,49.0
Move Method,reorder,reorder,,,, method reorder from the module examples/tsf/tsf_utils.py was moved to module examples/tsf/utils.py ,895b71719b3f1e2fadff01112a30f7ad4d52c17e,,,,examples/tsf/tsf_utils.py,examples/tsf/utils.py,92.0,54.0
Change/Rename Parameter,get_embedding,get_embedding,texar/modules/embedders/embedder_utils.py,140.0,157.0,['The parameters [ vocab_size ] of the method get_embedding from the module texar/modules/embedders/embedder_utils.py are changed/renamed to [num_embeds]'],89b081ed3659557e75c8d95a30d1170ddf53cc88,,,,,,,
Add Parameter,next_inputs,next_inputs,texar/modules/decoders/rnn_decoder_helpers.py/SoftmaxEmbeddingHelper,385.0,386.0,['The parameters [ reach_max_time ] are added to the method next_inputs from the module texar/modules/decoders/rnn_decoder_helpers.py in class SoftmaxEmbeddingHelper'],8b8ae6cad040b1c91abb495f7b1d8ed8b9ef7733,,,,,,,
Add Parameter,next_inputs,next_inputs,texar/modules/decoders/tf_helpers.py/GreedyEmbeddingHelper,598.0,598.0,['The parameters [ reach_max_time ] are added to the method next_inputs from the module texar/modules/decoders/tf_helpers.py in class GreedyEmbeddingHelper'],8b8ae6cad040b1c91abb495f7b1d8ed8b9ef7733,,,,,,,
Rename Method,get_action,_get_action,texar/agents/ac_agent.py/ActorCriticAgent,116.0,219.0,['The method get_action from the module texar/agents/ac_agent.py in class ActorCriticAgent is renamed to _get_action'],8e0ed430a3c60bb51a499db75ea1ab285f5c5549,,,,,,,
Add Parameter,multihead_attention,multihead_attention,texar/core/layers.py,1074.0,1074.0,['The parameters [ cache ] are added to the method multihead_attention from the module texar/core/layers.py'],8ead9504bc3f6c1e6f7b83e7307fa3d81e8312e8,,,,,,,
Remove Parameter,_build,_build,texar/modules/encoders/transformer_encoders.py/TransformerEncoder,126.0,129.0,['The parameters [ inputs_length ] of the method _build from the module texar/modules/encoders/transformer_encoders.py in class TransformerEncoder is/are removed'],8ead9504bc3f6c1e6f7b83e7307fa3d81e8312e8,,,,,,,
Change/Rename Parameter,_beam_decode,_beam_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,697.0,797.0,['The parameters [ alpha ] of the method _beam_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [length_penalty]'],908825d56f4e09ec412efe0323b6a3f6713955cc,,,,,,,
Add Parameter,_build,_build,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,283.0,326.0,['The parameters [ context context_sequence_length ] are added to the method _build from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder'],908825d56f4e09ec412efe0323b6a3f6713955cc,,,,,,,
Add Parameter,_init_cache,_init_cache,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,643.0,728.0,['The parameters [ batch_size ] are added to the method _init_cache from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder'],908825d56f4e09ec412efe0323b6a3f6713955cc,,,,,,,
Add Parameter,__init__,__init__,texar/modules/connectors/connectors.py/ForwardConnector,201.0,201.0,['The parameters [ hparams ] are added to the method __init__ from the module texar/modules/connectors/connectors.py in class ForwardConnector'],9262a00c14949bcf152488270ccb8f001e38d553,,,,,,,
Change/Rename Parameter,_beam_decode,_beam_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,419.0,427.0,['The parameters [ EOS ] of the method _beam_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [eos]'],930e8facde4e37f94b5c9ff7ce35e5fa4f86758c,,,,,,,
Change/Rename Parameter,_greedy_decode,_greedy_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,359.0,365.0,['The parameters [ EOS ] of the method _greedy_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [eos]'],930e8facde4e37f94b5c9ff7ce35e5fa4f86758c,,,,,,,
Rename Class,HierarchicalEncoder,HierarchicalRNNEncoder,texar/modules/encoders/hierarchical_encoders_new.py,,, class HierarchicalEncoder was renamed to class HierarchicalRNNEncoder ,94684c0f408c20b9942906840312ec35cd6c1db5,,,,,,,
Remove Parameter,sinusoid_positional_encoding,sinusoid_positional_encoding,txtgen/core/layers.py,813.0,813.0,['The parameters [ position_duration ] of the method sinusoid_positional_encoding from the module txtgen/core/layers.py is/are removed'],95529eabba6f76c7b6866f60773dbfcf4713552a,,,,,,,
Remove Parameter,__init__,__init__,texar/modules/encoders/conv1d_discriminator.py/CNN,20.0,20.0,['The parameters [ use_embedding ] of the method __init__ from the module texar/modules/encoders/conv1d_discriminator.py in class CNN is/are removed'],956c005ec7eb252af12328c74d224f4770b5ac08,,,,,,,
Add Parameter,_build,_build,texar/modules/encoders/conv1d_discriminator.py/CNN,49.0,54.0,['The parameters [ gamma ] are added to the method _build from the module texar/modules/encoders/conv1d_discriminator.py in class CNN'],956c005ec7eb252af12328c74d224f4770b5ac08,,,,,,,
Add Parameter,_train_epochs,_train_epochs,examples/vae_ptb.py,227.0,228.0,['The parameters [ step ] are added to the method _train_epochs from the module examples/vae_ptb.py'],95ae9580c28469c25fb88c49471a141b090ec7ca,,,,,,,
Rename Method,_get_initializer,get_initializer,txtgen/core/layers.py,260.0,260.0,['The method _get_initializer from the module txtgen/core/layers.py is renamed to get_initializer'],9610625a1fc6f697d234c5cfc8b532c02880bd01,,,,,,,
Rename Method,_get_regularizer,get_regularizer,txtgen/core/layers.py,224.0,224.0,['The method _get_regularizer from the module txtgen/core/layers.py is renamed to get_regularizer'],9610625a1fc6f697d234c5cfc8b532c02880bd01,,,,,,,
Move Method,file_based_input_fn_builder,file_based_input_fn_builder,,,, method file_based_input_fn_builder from the module examples/bert/run_classifier.py was moved to module examples/bert/data_utils.py ,9773c92e61d05768c14330cddb87ec0ed8e1cf19,,,,examples/bert/run_classifier.py,examples/bert/data_utils.py,474.0,357.0
Add Parameter,__init__,__init__,texar/modules/decoders/rnn_decoder_helpers.py/GumbelSoftmaxEmbeddingHelper,393.0,446.0,['The parameters [ embedding_size ] are added to the method __init__ from the module texar/modules/decoders/rnn_decoder_helpers.py in class GumbelSoftmaxEmbeddingHelper'],99eee6978c8fe9605281a2dbf5796d9d075799b2,,,,,,,
Extract Method,__init__,_make_output_layer_from_tensor,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,,, The method _make_output_layer_from_tensor from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is extracted from method __init__ from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder ,99eee6978c8fe9605281a2dbf5796d9d075799b2,"(84,84)",154.0,"[99.0, 101.0, 102.0, 103.0, 104.0, 105.0, 106.0, 107.0, 108.0, 109.0, 110.0]",,,,
Change/Rename Parameter,perceive,perceive,texar/agents/agent_base.py/AgentBase,19.0,33.0,['The parameters [ next_state ] of the method perceive from the module texar/agents/agent_base.py in class AgentBase are changed/renamed to [next_observation]'],9a3cf2c34248e5e91a87fc8434ab3e893683b549,,,,,,,
Add Parameter,append,append,examples/tsf/stats.py/TSFClassifierStats,73.0,73.0,['The parameters [ af ar as_ w_af w_ar w_as ] are added to the method append from the module examples/tsf/stats.py in class TSFClassifierStats'],9a80ea5944ab0b7911228d529ba7d0dad4443481,,,,,,,
Change/Rename Parameter,beam_decode,beam_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,348.0,348.0,['The parameters [ length_penalty ] of the method beam_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [alpha]'],9ca23a07914565c40d779def5376ac685043adca,,,,,,,
Remove Parameter,outputs_to_logits,outputs_to_logits,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,239.0,239.0,['The parameters [ self ] of the method outputs_to_logits from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is/are removed'],9ca23a07914565c40d779def5376ac685043adca,,,,,,,
Rename Method,_gather,gather,texar/utils/beam_search.py,174.0,165.0,['The method _gather from the module texar/utils/beam_search.py is renamed to gather'],9ca23a07914565c40d779def5376ac685043adca,,,,,,,
Rename Method,_log_prob_from_logits,log_prob_from_logits,texar/utils/beam_search.py,104.0,90.0,['The method _log_prob_from_logits from the module texar/utils/beam_search.py is renamed to log_prob_from_logits'],9ca23a07914565c40d779def5376ac685043adca,,,,,,,
Add Parameter,_build,_build,texar/modules/encoders/transformer_encoders.py/TransformerEncoder,131.0,131.0,['The parameters [ mode ] are added to the method _build from the module texar/modules/encoders/transformer_encoders.py in class TransformerEncoder'],9d86a086a26330b0ff5af6b319ab669163e1c70c,,,,,,,
Move Method,smoothing_cross_entropy,smoothing_cross_entropy,,,, method smoothing_cross_entropy from the module texar/losses/mle_losses.py was moved to module texar/utils/transformer_utils.py ,9d86a086a26330b0ff5af6b319ab669163e1c70c,,,,texar/losses/mle_losses.py,texar/utils/transformer_utils.py,273.0,189.0
Rename Method,_append_layer,append_layer,texar/modules/networks/network_base.py/FeedForwardNetworkBase,109.0,109.0,['The method _append_layer from the module texar/modules/networks/network_base.py in class FeedForwardNetworkBase is renamed to append_layer'],9db40392c87602258bc011cc7c769d3af7a1d35f,,,,,,,
Move Method,get_files,get_files,,,, method get_files from the module texar/data/data_utils.py was moved to module texar/utils/utils_io.py ,a46dda855d01f2cf5c2ab7cf29c9fe7ed6741ede,,,,texar/data/data_utils.py,texar/utils/utils_io.py,157.0,206.0
Add Parameter,_run_and_test,_run_and_test,texar/data/data/text_data_test.py/MonoTextDataTest,52.0,52.0,['The parameters [ length_inc ] are added to the method _run_and_test from the module texar/data/data/text_data_test.py in class MonoTextDataTest'],a4d5860e9255bf1bcf83f8a9956d2b0d8a162b9b,,,,,,,
Change/Rename Parameter,_transform,_transform,texar/data/data/text_data_test.py/MonoTextDataTest,122.0,128.0,['The parameters [ data ] of the method _transform from the module texar/data/data/text_data_test.py in class MonoTextDataTest are changed/renamed to [text_data]'],a4d5860e9255bf1bcf83f8a9956d2b0d8a162b9b,,,,,,,
Pull Up Method,_shuffle_dataset,_shuffle_dataset,,,, method _shuffle_dataset from the module texar/data/data/mono_text_data.py in class MonoTextData was moved to class TextDataBase of module texar/data/data/text_data_base.py ,a4d5860e9255bf1bcf83f8a9956d2b0d8a162b9b,,,,texar/data/data/mono_text_data.py/MonoTextData,texar/data/data/text_data_base.py/TextDataBase,103.0,60.0
Pull Up Method,_make_batch,_make_batch,,,, method _make_batch from the module texar/data/data/mono_text_data.py in class MonoTextData was moved to class TextDataBase of module texar/data/data/text_data_base.py ,a4d5860e9255bf1bcf83f8a9956d2b0d8a162b9b,,,,texar/data/data/mono_text_data.py/MonoTextData,texar/data/data/text_data_base.py/TextDataBase,161.0,39.0
Remove Parameter,__init__,__init__,texar/modules/decoders/rnn_decoders.py/BasicRNNDecoder,123.0,108.0,['The parameters [ embedding ] of the method __init__ from the module texar/modules/decoders/rnn_decoders.py in class BasicRNNDecoder is/are removed'],a598bab314fcd5352f70597d3bb8506c47254cc5,,,,,,,
Remove Parameter,__init__,__init__,texar/modules/decoders/rnn_decoders.py/AttentionRNNDecoder,310.0,256.0,['The parameters [ embedding ] of the method __init__ from the module texar/modules/decoders/rnn_decoders.py in class AttentionRNNDecoder is/are removed'],a598bab314fcd5352f70597d3bb8506c47254cc5,,,,,,,
Add Parameter,observe,observe,texar/agents/seq_pg_agent.py/SeqPGAgent,115.0,121.0,['The parameters [ return_loss ] are added to the method observe from the module texar/agents/seq_pg_agent.py in class SeqPGAgent'],a6737fc0197713b2051bca16afd03af2a97d3a1d,,,,,,,
Extract Method,_train_policy,_get_qvalues,texar/agents/seq_pg_agent.py/SeqPGAgent,,, The method _get_qvalues from the module texar/agents/seq_pg_agent.py in class SeqPGAgent is extracted from method _train_policy from the module texar/agents/seq_pg_agent.py in class SeqPGAgent ,a6737fc0197713b2051bca16afd03af2a97d3a1d,"(130,170)",138.0,"[136.0, 138.0, 139.0, 140.0, 141.0, 142.0, 144.0, 145.0, 146.0, 148.0, 149.0, 150.0]",,,,
Add Parameter,_make_batch,_make_batch,texar/data/data/data_base.py/DataBase,55.0,55.0,['The parameters [ padding_values ] are added to the method _make_batch from the module texar/data/data/data_base.py in class DataBase'],a741ef76c939280837c4d5bc874c58fcbe0bb836,,,,,,,
Add Parameter,_recur_split,_recur_split,texar/utils/utils.py,857.0,610.0,['The parameters [ dtype_as ] are added to the method _recur_split from the module texar/utils/utils.py'],a8df33d1ba7630845f822234f8e978a3dc3b0970,,,,,,,
Add Parameter,strip_bos,strip_bos,texar/utils/utils.py,683.0,728.0,['The parameters [ is_token_list ] are added to the method strip_bos from the module texar/utils/utils.py'],a8df33d1ba7630845f822234f8e978a3dc3b0970,,,,,,,
Add Parameter,strip_eos,strip_eos,texar/utils/utils.py,644.0,681.0,['The parameters [ is_token_list ] are added to the method strip_eos from the module texar/utils/utils.py'],a8df33d1ba7630845f822234f8e978a3dc3b0970,,,,,,,
Add Parameter,strip_token,strip_token,texar/utils/utils.py,608.0,620.0,['The parameters [ is_token_list ] are added to the method strip_token from the module texar/utils/utils.py'],a8df33d1ba7630845f822234f8e978a3dc3b0970,,,,,,,
Add Parameter,train_d0_step,train_d0_step,texar/models/tsf/tsf_classifier_lm_rec_adv.py/TSFClassifierLMRecAdv,487.0,496.0,['The parameters [ gamma ] are added to the method train_d0_step from the module texar/models/tsf/tsf_classifier_lm_rec_adv.py in class TSFClassifierLMRecAdv'],a91b6d5f249e4307c079642d9d369116fb3c62d6,,,,,,,
Add Parameter,train_d1_step,train_d1_step,texar/models/tsf/tsf_classifier_lm_rec_adv.py/TSFClassifierLMRecAdv,493.0,502.0,['The parameters [ gamma ] are added to the method train_d1_step from the module texar/models/tsf/tsf_classifier_lm_rec_adv.py in class TSFClassifierLMRecAdv'],a91b6d5f249e4307c079642d9d369116fb3c62d6,,,,,,,
Add Parameter,__init__,__init__,texar/modules/decoders/rnn_decoder_helpers.py/SoftmaxEmbeddingHelper,175.0,175.0,['The parameters [ use_finish ] are added to the method __init__ from the module texar/modules/decoders/rnn_decoder_helpers.py in class SoftmaxEmbeddingHelper'],a91b6d5f249e4307c079642d9d369116fb3c62d6,,,,,,,
Add Parameter,__init__,__init__,texar/modules/decoders/rnn_decoder_helpers.py/GumbelSoftmaxEmbeddingHelper,238.0,242.0,['The parameters [ use_finish ] are added to the method __init__ from the module texar/modules/decoders/rnn_decoder_helpers.py in class GumbelSoftmaxEmbeddingHelper'],a91b6d5f249e4307c079642d9d369116fb3c62d6,,,,,,,
Add Parameter,train_d0_step,train_d0_step,texar/models/tsf/tsf_classifier_att_lm_rec_adv.py/TSFClassifierAttLMRecAdv,520.0,521.0,['The parameters [ gamma ] are added to the method train_d0_step from the module texar/models/tsf/tsf_classifier_att_lm_rec_adv.py in class TSFClassifierAttLMRecAdv'],abd6d92ad49f371e7b2ab333346d3f1be1105b3a,,,,,,,
Add Parameter,train_d1_step,train_d1_step,texar/models/tsf/tsf_classifier_att_lm_rec_adv.py/TSFClassifierAttLMRecAdv,526.0,527.0,['The parameters [ gamma ] are added to the method train_d1_step from the module texar/models/tsf/tsf_classifier_att_lm_rec_adv.py in class TSFClassifierAttLMRecAdv'],abd6d92ad49f371e7b2ab333346d3f1be1105b3a,,,,,,,
Rename Method,update_target,copy_qnet_to_target,texar/modules/q_nets/q_nets.py/NatureQNet,49.0,49.0,['The method update_target from the module texar/modules/q_nets/q_nets.py in class NatureQNet is renamed to copy_qnet_to_target'],ac7f531d0f18592c7c6c673b2f0551222a742ea4,,,,,,,
Add Parameter,_build,_build,txtgen/modules/encoders/rnn_encoders.py/ForwardRNNEncoder,188.0,188.0,['The parameters [ sequence_length initial_state ] are added to the method _build from the module txtgen/modules/encoders/rnn_encoders.py in class ForwardRNNEncoder'],ae790882194a6ebe252717d6d78f79d6951d8fca,,,,,,,
Add Parameter,_observe,_observe,texar/agents/episodic_agent_base.py/EpisodicAgentBase,60.0,60.0,['The parameters [ observ action next_observ ] are added to the method _observe from the module texar/agents/episodic_agent_base.py in class EpisodicAgentBase'],b208fa6cf8bde0ed8a315eef6656271a77ce9d83,,,,,,,
Add Parameter,observe,observe,texar/agents/episodic_agent_base.py/EpisodicAgentBase,52.0,52.0,['The parameters [ observ action next_observ ] are added to the method observe from the module texar/agents/episodic_agent_base.py in class EpisodicAgentBase'],b208fa6cf8bde0ed8a315eef6656271a77ce9d83,,,,,,,
Add Parameter,_observe,_observe,texar/agents/pg_agent.py/PGAgent,130.0,130.0,['The parameters [ observ action next_observ ] are added to the method _observe from the module texar/agents/pg_agent.py in class PGAgent'],b208fa6cf8bde0ed8a315eef6656271a77ce9d83,,,,,,,
Remove Parameter,_eval_epoch,_eval_epoch,examples/bert/example_classifier.py,201.0,196.0,['The parameters [ epoch ] of the method _eval_epoch from the module examples/bert/example_classifier.py is/are removed'],b21c75e5b691932e67c1d3c3f1580e76af34ce9b,,,,,,,
Remove Parameter,_test_epoch,_test_epoch,examples/bert/example_classifier.py,219.0,215.0,['The parameters [ epoch ] of the method _test_epoch from the module examples/bert/example_classifier.py is/are removed'],b21c75e5b691932e67c1d3c3f1580e76af34ce9b,,,,,,,
Add Parameter,__call__,__call__,texar/models/tsf/attention.py/AttentionLayer,31.0,31.0,['The parameters [ mask ] are added to the method __call__ from the module texar/models/tsf/attention.py in class AttentionLayer'],b3342000e26b993d7cdc47403fabf18d6b23d5b1,,,,,,,
Add Parameter,_make_batch,_make_batch,texar/data/data/text_data_base.py/TextDataBase,41.0,41.0,['The parameters [ padded_shapes ] are added to the method _make_batch from the module texar/data/data/text_data_base.py in class TextDataBase'],b35e927289460a0821150cf8a0c637bb07951c6a,,,,,,,
Rename Method,_default_mono_text_dataset_hparams,_default_q_mono_text_dataset_hparams,texar/data/q_data/q_mono_text_data.py,28.0,28.0,['The method _default_mono_text_dataset_hparams from the module texar/data/q_data/q_mono_text_data.py is renamed to _default_q_mono_text_dataset_hparams'],b3b6fc5e9d5f136bbb811a6a1d9774683cd7fea4,,,,,,,
