Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Rename Method,next,next_index,elfi/client.py/BatchHandler,63.0,63.0,['The method next from the module elfi/client.py in class BatchHandler is renamed to next_index'],558f02d8bc2d0f0b6c710a8a23d1649c69e84ac3,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/methods/methods.py/InferenceMethod,24.0,39.0,['The parameters [ max_concurrent_batches ] of the method __init__ from the module elfi/methods/methods.py in class InferenceMethod are changed/renamed to [max_parallel_batches]'],558f02d8bc2d0f0b6c710a8a23d1649c69e84ac3,,,,,,,
Rename Method,estimated_num_batches,estimated_total_batches,elfi/methods/methods.py/Rejection,221.0,231.0,['The method estimated_num_batches from the module elfi/methods/methods.py in class Rejection is renamed to estimated_total_batches'],558f02d8bc2d0f0b6c710a8a23d1649c69e84ac3,,,,,,,
Rename Method,update_state,update,elfi/methods/methods.py/Rejection,193.0,203.0,['The method update_state from the module elfi/methods/methods.py in class Rejection is renamed to update'],558f02d8bc2d0f0b6c710a8a23d1649c69e84ac3,,,,,,,
Rename Method,test_bolfi,test_BOLFI,tests/functional/test_inference.py,76.0,90.0,['The method test_bolfi from the module tests/functional/test_inference.py is renamed to test_BOLFI'],558f02d8bc2d0f0b6c710a8a23d1649c69e84ac3,,,,,,,
Rename Method,test_rejection,test_inference_with_informative_data,tests/functional/test_inference.py,10.0,10.0,['The method test_rejection from the module tests/functional/test_inference.py is renamed to test_inference_with_informative_data'],55a6857ccfed658dc2de6909da2ff63044bdded4,,,,,,,
Add Parameter,plot_marginals,plot_marginals,elfi/methods/results.py/Sample,308.0,317.0,['The parameters [ reference_value ] are added to the method plot_marginals from the module elfi/methods/results.py in class Sample'],57bbcee69b196d13143f768389bfad20d1eb7fbf,,,,,,,
Add Parameter,plot_marginals,plot_marginals,elfi/visualization/visualization.py,132.0,133.0,['The parameters [ reference_value ] are added to the method plot_marginals from the module elfi/visualization/visualization.py'],57bbcee69b196d13143f768389bfad20d1eb7fbf,,,,,,,
Add Parameter,setup_ma2_with_informative_data,setup_ma2_with_informative_data,tests/functional/test_inference.py,23.0,26.0,['The parameters [ n_obs ] are added to the method setup_ma2_with_informative_data from the module tests/functional/test_inference.py'],57bbcee69b196d13143f768389bfad20d1eb7fbf,,,,,,,
Add Parameter,reset,reset,elfi/core.py/ElfiStore,334.0,334.0,['The parameters [ node_name ] are added to the method reset from the module elfi/core.py in class ElfiStore'],586c6c75e95187daab3047aadc0c43199785316f,,,,,,,
Add Parameter,_reset,_reset,elfi/core.py/LocalElfiStore,380.0,384.0,['The parameters [ name ] are added to the method _reset from the module elfi/core.py in class LocalElfiStore'],586c6c75e95187daab3047aadc0c43199785316f,,,,,,,
Add Parameter,reset,reset,elfi/core.py/LocalElfiStore,400.0,404.0,['The parameters [ node_name ] are added to the method reset from the module elfi/core.py in class LocalElfiStore'],586c6c75e95187daab3047aadc0c43199785316f,,,,,,,
Add Parameter,reset,reset,elfi/core.py/MemoryStore,477.0,481.0,['The parameters [ node_name ] are added to the method reset from the module elfi/core.py in class MemoryStore'],586c6c75e95187daab3047aadc0c43199785316f,,,,,,,
Add Parameter,_reset,_reset,elfi/storage.py/UnQLiteStore,107.0,107.0,['The parameters [ name ] are added to the method _reset from the module elfi/storage.py in class UnQLiteStore'],586c6c75e95187daab3047aadc0c43199785316f,,,,,,,
Rename Method,_compute_weights_and_cov,_compute_weights_means_and_cov,elfi/methods/parameter_inference.py/SMC,834.0,899.0,['The method _compute_weights_and_cov from the module elfi/methods/parameter_inference.py in class SMC is renamed to _compute_weights_means_and_cov'],5d406f77aed49b23167284ea083c274488930311,,,,,,,
Extract Method,__init__,_init_pointer,elfi/v2/network.py/NodePointer,,, The method _init_pointer from the module elfi/v2/network.py in class NodePointer is extracted from method __init__ from the module elfi/v2/network.py in class NodePointer ,5e450ecef1bcc331df0cfc8352f6ea5d3cc1bf91,,,,,"(68,89)",112.0,"[77.0, 78.0]"
Remove Parameter,compile,compile,elfi/v2/network.py/OperationNetCompiler,105.0,78.0,['The parameters [ self ] of the method compile from the module elfi/v2/network.py in class OperationNetCompiler is/are removed'],5e450ecef1bcc331df0cfc8352f6ea5d3cc1bf91,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/bo/gpy_model.py/GpyModel,33.0,33.0,['The parameters [ kernel_lenghtscale ] of the method __init__ from the module elfi/bo/gpy_model.py in class GpyModel are changed/renamed to [kernel_lengthscale]'],5fcaf65f40c65de270e4cbe708206c1a95beaaad,,,,,,,
Rename Method,_update_logratio_model,_process_simulated,elfi/methods/inference/bolfire.py/BOLFIRE,470.0,375.0,['The method _update_logratio_model from the module elfi/methods/inference/bolfire.py in class BOLFIRE is renamed to _process_simulated'],672070d25fdc48f9d108770bba9e8848013504ce,,,,,,,
Add Parameter,get_model,get_model,elfi/examples/mg1.py,61.0,72.0,['The parameters [ n_quantiles ] are added to the method get_model from the module elfi/examples/mg1.py'],68d4c4addfeac2ac4c98406e8b56797206248aab,,,,,,,
Rename Method,distance,discrepancy,elfi/examples/ma2.py,27.0,31.0,['The method distance from the module elfi/examples/ma2.py is renamed to discrepancy'],69af45cf21c320bfe7c3f0991f3702b65572d294,,,,,,,
Rename Method,remove,clear_option,elfi/env.py,36.0,36.0,['The method remove from the module elfi/env.py is renamed to clear_option'],6b7a51cb66727cd38b99ff5912d710629442ae52,,,,,,,
Rename Method,get,get_option,elfi/env.py,30.0,30.0,['The method get from the module elfi/env.py is renamed to get_option'],6b7a51cb66727cd38b99ff5912d710629442ae52,,,,,,,
Rename Method,set,set_option,elfi/env.py,11.0,11.0,['The method set from the module elfi/env.py is renamed to set_option'],6b7a51cb66727cd38b99ff5912d710629442ae52,,,,,,,
Change/Rename Parameter,MA2,MA2,elfi/examples/ma2.py,4.0,4.0,['The parameters [ n N ] of the method MA2 from the module elfi/examples/ma2.py are changed/renamed to [n_obs n_sim]'],6d09b9248ad179b4816240c409fb21f70698003f,,,,,,,
Rename Method,distribution_wrapper,random_wrapper,elfi/distributions.py,11.0,11.0,['The method distribution_wrapper from the module elfi/distributions.py is renamed to random_wrapper'],6f4b9ca4ffa9fcf0a437fc2ff56860ad13b61077,,,,,,,
Add Parameter,__init__,__init__,elfi/bo/gpy_model.py/GPyModel,32.0,38.0,['The parameters [ optimizer n_opt_iters ] are added to the method __init__ from the module elfi/bo/gpy_model.py in class GPyModel'],75a723cfa9cb0e14e50f4d65f8e5e01371ab91c2,,,,,,,
Add Parameter,nuts,nuts,elfi/methods/mcmc.py,108.0,108.0,['The parameters [ stepsize ] are added to the method nuts from the module elfi/methods/mcmc.py'],75affdf5d338b8ff270835eb36e2882548a05490,,,,,,,
Add Parameter,__init__,__init__,elfi/model/elfi_model.py/ElfiModel,167.0,167.0,['The parameters [ set_current ] are added to the method __init__ from the module elfi/model/elfi_model.py in class ElfiModel'],76f15258b165176fd23432b413114facf556eb62,,,,,,,
Remove Parameter,discrepancy,discrepancy,examples/ma2.py,41.0,41.0,['The parameters [ x y ] of the method discrepancy from the module examples/ma2.py is/are removed'],78b87d02157d04aa15d7510eaef4f5483d408b4a,,,,,,,
Add Parameter,__init__,__init__,elfi/core.py/OutputHandler,230.0,242.0,['The parameters [ store ] are added to the method __init__ from the module elfi/core.py in class OutputHandler'],7acc8a3925e0ae0c6ca23521684c80b4e298d344,,,,,,,
Add Parameter,__init__,__init__,elfi/inference_task.py/InferenceTask,14.0,17.0,['The parameters [ sub_stream_index ] are added to the method __init__ from the module elfi/inference_task.py in class InferenceTask'],7c92e33977ec7107d7fa3ba1891220aa4373f429,,,,,,,
Rename Method,test_inference_task_specific_scheduler_keys,test_new_inference_task,tests/unit/test_core_persistence.py,80.0,79.0,['The method test_inference_task_specific_scheduler_keys from the module tests/unit/test_core_persistence.py is renamed to test_new_inference_task'],7c92e33977ec7107d7fa3ba1891220aa4373f429,,,,,,,
Add Parameter,__init__,__init__,elfi/model/extensions.py/ModelPrior,121.0,121.0,['The parameters [ parameter_names ] are added to the method __init__ from the module elfi/model/extensions.py in class ModelPrior'],7f5cfcffb501bd414d7e1169db757b1125243fb9,,,,,,,
Add Parameter,plot_pairs,plot_pairs,elfi/visualization/visualization.py,161.0,162.0,['The parameters [ draw_upper_triagonal ] are added to the method plot_pairs from the module elfi/visualization/visualization.py'],7fd7ed5aec4d5d6e4eb994c04652c9fd2f6c22d0,,,,,,,
Add Parameter,plot_predicted_summaries,plot_predicted_summaries,elfi/visualization/visualization.py,492.0,504.0,['The parameters [ draw_upper_triagonal ] are added to the method plot_predicted_summaries from the module elfi/visualization/visualization.py'],7fd7ed5aec4d5d6e4eb994c04652c9fd2f6c22d0,,,,,,,
Change/Rename Parameter,__init__,__init__,abcpy/methods.py/ABCMethod,8.0,8.0,['The parameters [ N ] of the method __init__ from the module abcpy/methods.py in class ABCMethod are changed/renamed to [n_samples]'],80751a99bad67cd22d9448015e05c908f6f057b0,,,,,,,
Rename Method,__apply_threshold,_apply_threshold,abcpy/methods.py/Rejection,78.0,78.0,['The method __apply_threshold from the module abcpy/methods.py in class Rejection is renamed to _apply_threshold'],80751a99bad67cd22d9448015e05c908f6f057b0,,,,,,,
Remove Parameter,__init__,__init__,elfi/bo/gpy_model.py/GPyModel,33.0,29.0,['The parameters [ optimizer opt_max_iters ] of the method __init__ from the module elfi/bo/gpy_model.py in class GPyModel is/are removed'],80fc756c545f588deb0f8ef29402b9e1177c78ed,,,,,,,
Rename Method,_get_gp,_fit_gp,elfi/bo/gpy_model.py/GPyModel,112.0,118.0,['The method _get_gp from the module elfi/bo/gpy_model.py in class GPyModel is renamed to _fit_gp'],80fc756c545f588deb0f8ef29402b9e1177c78ed,,,,,,,
Change/Rename Parameter,set_kernel,set_kernel,elfi/bo/gpy_model.py/GPyModel,85.0,92.0,['The parameters [ kernel_lengthscale ] of the method set_kernel from the module elfi/bo/gpy_model.py in class GPyModel are changed/renamed to [kernel_scale]'],80fc756c545f588deb0f8ef29402b9e1177c78ed,,,,,,,
Add Parameter,__init__,__init__,elfi/model/elfi_model.py/ElfiModel,65.0,73.0,['The parameters [ name ] are added to the method __init__ from the module elfi/model/elfi_model.py in class ElfiModel'],813b3da18eed453dde9b770430d101e88b8522c5,,,,,,,
Rename Method,test_storing_the_data,test_pool,tests/functional/test_inference.py,93.0,93.0,['The method test_storing_the_data from the module tests/functional/test_inference.py is renamed to test_pool'],813b3da18eed453dde9b770430d101e88b8522c5,,,,,,,
Rename Method,convert_to_node,_convert_to_node,elfi/core.py/Node,187.0,187.0,['The method convert_to_node from the module elfi/core.py in class Node is renamed to _convert_to_node'],81db009a1cc919bfda48bb923e3caa70c1dfeb9e,,,,,,,
Rename Method,ensure_node,_ensure_node,elfi/core.py/Node,190.0,190.0,['The method ensure_node from the module elfi/core.py in class Node is renamed to _ensure_node'],81db009a1cc919bfda48bb923e3caa70c1dfeb9e,,,,,,,
Rename Method,convert_to_node,_convert_to_node,elfi/core.py/Operation,467.0,462.0,['The method convert_to_node from the module elfi/core.py in class Operation is renamed to _convert_to_node'],81db009a1cc919bfda48bb923e3caa70c1dfeb9e,,,,,,,
Rename Class,GpyModel,GPyModel,elfi/bo/gpy_model.py,,, class GpyModel was renamed to class GPyModel ,82145698432eced7f5189c7604dd1b891630f5ca,,,,,,,
Rename Class,Test_GpyModel,Test_GPyModel,tests/unit/bo/test_gpy_model.py,,, class Test_GpyModel was renamed to class Test_GPyModel ,82145698432eced7f5189c7604dd1b891630f5ca,,,,,,,
Change/Rename Parameter,compile,compile,elfi/compiler.py/Compiler,12.0,12.0,['The parameters [ output_net ] of the method compile from the module elfi/compiler.py in class Compiler are changed/renamed to [compiled_net]'],86171ed61ee7bf10537928c10afdbeaadb983e26,,,,,,,
Change/Rename Parameter,compile,compile,elfi/compiler.py/BatchSizeCompiler,118.0,120.0,['The parameters [ output_net ] of the method compile from the module elfi/compiler.py in class BatchSizeCompiler are changed/renamed to [compiled_net]'],86171ed61ee7bf10537928c10afdbeaadb983e26,,,,,,,
Change/Rename Parameter,compile,compile,elfi/compiler.py/ReduceCompiler,146.0,148.0,['The parameters [ output_net ] of the method compile from the module elfi/compiler.py in class ReduceCompiler are changed/renamed to [compiled_net]'],86171ed61ee7bf10537928c10afdbeaadb983e26,,,,,,,
Rename Method,nx_alphabetical_topological_sort,nx_constant_topological_sort,elfi/executor.py,59.0,95.0,['The method nx_alphabetical_topological_sort from the module elfi/executor.py is renamed to nx_constant_topological_sort'],86171ed61ee7bf10537928c10afdbeaadb983e26,,,,,,,
Extract Method,_give_name,_new_name,elfi/model/elfi_model.py/NodeReference,,, The method _new_name from the module elfi/model/elfi_model.py in class NodeReference is extracted from method _give_name from the module elfi/model/elfi_model.py in class NodeReference ,86171ed61ee7bf10537928c10afdbeaadb983e26,,,,,"(259,309)",338.0,"[286.0, 287.0, 288.0, 289.0, 291.0]"
Rename Method,compile_output,compile_operation,elfi/model/elfi_model.py/ScipyLikeRV,361.0,414.0,['The method compile_output from the module elfi/model/elfi_model.py in class ScipyLikeRV is renamed to compile_operation'],86171ed61ee7bf10537928c10afdbeaadb983e26,,,,,,,
Rename Method,test_add,test_add_base,tests/unit/bo/test_acquisition.py/Test_acquisition_base_and_schedule,40.0,41.0,['The method test_add from the module tests/unit/bo/test_acquisition.py in class Test_acquisition_base_and_schedule is renamed to test_add_base'],8676a60c5e682d9ff13c0ab261ec42b103315d9c,,,,,,,
Rename Method,_eval,evaluate,elfi/bo/acquisition.py/Acquisition,49.0,45.0,['The method _eval from the module elfi/bo/acquisition.py in class Acquisition is renamed to evaluate'],8707241e2548a2b8a45e9757b26c9890581cdf06,,,,,,,
Rename Method,_eval,evaluate,elfi/bo/acquisition.py/LCBSC,230.0,95.0,['The method _eval from the module elfi/bo/acquisition.py in class LCBSC is renamed to evaluate'],8707241e2548a2b8a45e9757b26c9890581cdf06,,,,,,,
Add Parameter,acquire,acquire,abcpy/core.py/Operation,246.0,245.0,['The parameters [ batch_size ] are added to the method acquire from the module abcpy/core.py in class Operation'],883a62f30712363c3563355ee67e9c7e7a907d6c,,,,,,,
Add Parameter,plot_pairs,plot_pairs,elfi/visualization/visualization.py,160.0,160.0,['The parameters [ reference_value ] are added to the method plot_pairs from the module elfi/visualization/visualization.py'],892e43c90954cdf6f812d9f65d9eed19207376dc,,,,,,,
Rename Method,test_minimize,test_minimize_with_known_gradient,tests/unit/test_utils.py,20.0,20.0,['The method test_minimize from the module tests/unit/test_utils.py is renamed to test_minimize_with_known_gradient'],89526ba5d6cf1cc367ce524e32a54c83d544babd,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/methods.py/Rejection,69.0,75.0,['The parameters [ discrepancy_name ] of the method __init__ from the module elfi/methods.py in class Rejection are changed/renamed to [discrepancy]'],8a5d3d338d571a1e401957eedb0359a6f86e1e63,,,,,,,
Add Parameter,__init__,__init__,elfi/model/elfi_model.py/ElfiModel,65.0,65.0,['The parameters [ parameters ] are added to the method __init__ from the module elfi/model/elfi_model.py in class ElfiModel'],8a5d3d338d571a1e401957eedb0359a6f86e1e63,,,,,,,
Add Parameter,submit,submit,elfi/client.py/BatchHandler,94.0,124.0,['The parameters [ batch ] are added to the method submit from the module elfi/client.py in class BatchHandler'],8b2b533a5f6fba2d3731e40d492cc891459424b5,,,,,,,
Change/Rename Parameter,add_edge,add_edge,elfi/graphical_model.py/GraphicalModel,28.0,28.0,['The parameters [ param ] of the method add_edge from the module elfi/graphical_model.py in class GraphicalModel are changed/renamed to [param_name]'],8b2b533a5f6fba2d3731e40d492cc891459424b5,,,,,,,
Rename Method,_prepare_new_batch,prepare_new_batch,elfi/methods/methods.py/InferenceMethod,223.0,219.0,['The method _prepare_new_batch from the module elfi/methods/methods.py in class InferenceMethod is renamed to prepare_new_batch'],8b2b533a5f6fba2d3731e40d492cc891459424b5,,,,,,,
Add Parameter,__init__,__init__,elfi/methods/methods.py/Rejection,364.0,388.0,['The parameters [ outputs ] are added to the method __init__ from the module elfi/methods/methods.py in class Rejection'],8b2b533a5f6fba2d3731e40d492cc891459424b5,,,,,,,
Rename Method,_init_state_samples,_init_samples_lazy,elfi/methods/methods.py/Rejection,452.0,466.0,['The method _init_state_samples from the module elfi/methods/methods.py in class Rejection is renamed to _init_samples_lazy'],8b2b533a5f6fba2d3731e40d492cc891459424b5,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/methods/methods.py/BayesianOptimization,480.0,649.0,['The parameters [ pool ] of the method __init__ from the module elfi/methods/methods.py in class BayesianOptimization are changed/renamed to [outputs]'],8b2b533a5f6fba2d3731e40d492cc891459424b5,,,,,,,
Rename Method,_prepare_new_batch,prepare_new_batch,elfi/methods/methods.py/BayesianOptimization,578.0,737.0,['The method _prepare_new_batch from the module elfi/methods/methods.py in class BayesianOptimization is renamed to prepare_new_batch'],8b2b533a5f6fba2d3731e40d492cc891459424b5,,,,,,,
Rename Method,_update,update,elfi/methods/methods.py/BayesianOptimization,563.0,723.0,['The method _update from the module elfi/methods/methods.py in class BayesianOptimization is renamed to update'],8b2b533a5f6fba2d3731e40d492cc891459424b5,,,,,,,
Add Parameter,test_batch_queue,test_batch_queue,tests/unit/test_client.py,10.0,9.0,['The parameters [ client ] are added to the method test_batch_queue from the module tests/unit/test_client.py'],8bfaa882e510c390f6cf405e859cad3fef52ff00,,,,,,,
Remove Parameter,get_model,get_model,elfi/examples/lotka_volterra.py,144.0,144.0,['The parameters [ stochastic ] of the method get_model from the module elfi/examples/lotka_volterra.py is/are removed'],8cbbf264b38bfd585c130d92b1384fc54aa995d1,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/bo/gpy_model.py/GPyModel,41.0,49.0,['The parameters [ n_opt_iters ] of the method __init__ from the module elfi/bo/gpy_model.py in class GPyModel are changed/renamed to [max_opt_iters]'],8d0b81ed5a57450e742affb5f527fc09f7b85f1c,,,,,,,
Change/Rename Parameter,load,load,elfi/loader.py/ObservedLoader,30.0,30.0,['The parameters [ model ] of the method load from the module elfi/loader.py in class ObservedLoader are changed/renamed to [context]'],91de05779be2545c6c95b2ed4658e7ab4d607ad5,,,,,,,
Change/Rename Parameter,load,load,elfi/loader.py/BatchSizeLoader,46.0,46.0,['The parameters [ model ] of the method load from the module elfi/loader.py in class BatchSizeLoader are changed/renamed to [context]'],91de05779be2545c6c95b2ed4658e7ab4d607ad5,,,,,,,
Change/Rename Parameter,load,load,elfi/loader.py/RandomStateLoader,60.0,60.0,['The parameters [ model ] of the method load from the module elfi/loader.py in class RandomStateLoader are changed/renamed to [context]'],91de05779be2545c6c95b2ed4658e7ab4d607ad5,,,,,,,
Change/Rename Parameter,load_data,load_data,elfi/native_client.py/Client,53.0,85.0,['The parameters [ model ] of the method load_data from the module elfi/native_client.py in class Client are changed/renamed to [context]'],91de05779be2545c6c95b2ed4658e7ab4d607ad5,,,,,,,
Rename Class,Graph,Simulator,abcpy/core.py,,, class Graph was renamed to class Simulator ,934c558dd2833665eb2c649bf8f986cb047180cf,,,,,,,
Rename Method,get_current_model,get_default_model,elfi/model/elfi_model.py,34.0,36.0,['The method get_current_model from the module elfi/model/elfi_model.py is renamed to get_default_model'],9433b6f87945aea96d10f7fb64de034a02bc3538,,,,,,,
Rename Method,set_current_model,set_default_model,elfi/model/elfi_model.py,45.0,47.0,['The method set_current_model from the module elfi/model/elfi_model.py is renamed to set_default_model'],9433b6f87945aea96d10f7fb64de034a02bc3538,,,,,,,
Rename Method,_vec_dis,vectorize_discrepancy,elfi/core.py,910.0,880.0,['The method _vec_dis from the module elfi/core.py is renamed to vectorize_discrepancy'],9605ea0a639a6dbac7a7302a889078a60d175204,,,,,,,
Rename Method,_vec_sim,vectorize_simulator,elfi/core.py,770.0,770.0,['The method _vec_sim from the module elfi/core.py is renamed to vectorize_simulator'],9605ea0a639a6dbac7a7302a889078a60d175204,,,,,,,
Rename Method,_vec_sum,vectorize_summary,elfi/core.py,857.0,842.0,['The method _vec_sum from the module elfi/core.py is renamed to vectorize_summary'],9605ea0a639a6dbac7a7302a889078a60d175204,,,,,,,
Rename Method,test_npy_file_appender,test_npy_persisted_array,tests/unit/test_store.py,32.0,11.0,['The method test_npy_file_appender from the module tests/unit/test_store.py is renamed to test_npy_persisted_array'],96968dc151284cb380a6026488b364f1438607de,,,,,,,
Rename Method,replace_by,change_to,elfi/core.py/Node,74.0,77.0,['The method replace_by from the module elfi/core.py in class Node is renamed to change_to'],978708edf8ea42d67fa801a1c5cd8f4e475f8ff5,,,,,,,
Rename Method,read,read_data,elfi/core.py/MemoryStore,223.0,298.0,['The method read from the module elfi/core.py in class MemoryStore is renamed to read_data'],99254cf31bd4489aae347006c93c3e3346e9af3e,,,,,,,
Rename Method,_create_output,_create_delayed_output,elfi/core.py/Operation,456.0,546.0,['The method _create_output from the module elfi/core.py in class Operation is renamed to _create_delayed_output'],99254cf31bd4489aae347006c93c3e3346e9af3e,,,,,,,
Rename Class,OutputHandler,DelayedOutputCache,elfi/core.py,,, class OutputHandler was renamed to class DelayedOutputCache ,99254cf31bd4489aae347006c93c3e3346e9af3e,,,,,,,
Rename Class,DataStore,DistributedStore,elfi/core.py,,, class DataStore was renamed to class DistributedStore ,99254cf31bd4489aae347006c93c3e3346e9af3e,,,,,,,
Rename Class,OperationNetCompiler,NodeOutputCompiler,elfi/v2/network.py,,, class OperationNetCompiler was renamed to class NodeOutputCompiler ,9956473ec6d1b2711e6d2f35526e8376eda82c1c,,,,,,,
Change/Rename Parameter,random_wrapper,random_wrapper,elfi/distributions.py,11.0,11.0,['The parameters [ rvs ] of the method random_wrapper from the module elfi/distributions.py are changed/renamed to [operation]'],9e010808de2555cd673ceb9d472751c70adaf7c6,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/methods/bo/gpy_regression.py/GPyRegression,40.0,41.0,['The parameters [ input_dim ] of the method __init__ from the module elfi/methods/bo/gpy_regression.py in class GPyRegression are changed/renamed to [parameter_names]'],a08e7a37ccc1e80d1e7402daf8f6edd72a5f37d4,,,,,,,
Add Parameter,nuts,nuts,elfi/methods/mcmc.py,108.0,108.0,['The parameters [ max_retry_inits ] are added to the method nuts from the module elfi/methods/mcmc.py'],a08e7a37ccc1e80d1e7402daf8f6edd72a5f37d4,,,,,,,
Add Parameter,plot,plot,elfi/methods/posteriors.py/BolfiPosterior,202.0,202.0,['The parameters [ logpdf ] are added to the method plot from the module elfi/methods/posteriors.py in class BolfiPosterior'],a08e7a37ccc1e80d1e7402daf8f6edd72a5f37d4,,,,,,,
Rename Class,BatchSizeCompiler,BatchMetaCompiler,elfi/compiler.py,,, class BatchSizeCompiler was renamed to class BatchMetaCompiler ,a113c802f8ebc0ce6fd3b699c1a72aa4f031fdb1,,,,,,,
Rename Class,BatchSizeLoader,BatchMetaLoader,elfi/loader.py,,, class BatchSizeLoader was renamed to class BatchMetaLoader ,a113c802f8ebc0ce6fd3b699c1a72aa4f031fdb1,,,,,,,
Add Parameter,__init__,__init__,elfi/model/elfi_model.py/Prior,454.0,469.0,['The parameters [ distribution ] are added to the method __init__ from the module elfi/model/elfi_model.py in class Prior'],a113c802f8ebc0ce6fd3b699c1a72aa4f031fdb1,,,,,,,
Rename Method,test_romc3,test_romc,tests/functional/test_inference.py,803.0,213.0,['The method test_romc3 from the module tests/functional/test_inference.py is renamed to test_romc'],a28eea3abdc0f17e616114b83e1a11c485ec3299,,,,,,,
Extract Method,sample,merge_batch,elfi/methods.py/Rejection,,, The method merge_batch from the module elfi/methods.py in class Rejection is extracted from method sample from the module elfi/methods.py in class Rejection ,a4731c6a83920febbcbfb3c6393b35557317aab5,,,,,"(88,92)",168.0,"[129.0, 130.0, 131.0, 132.0, 135.0, 136.0, 139.0, 140.0, 141.0]"
Remove Parameter,__init__,__init__,elfi/wrapper.py/Wrapper,27.0,20.0,['The parameters [ par ] of the method __init__ from the module elfi/wrapper.py in class Wrapper is/are removed'],a57e1d90a70b3b71e94c27f88f7de51c1e8d9b29,,,,,,,
Rename Method,process_seed,process_elfi_internals,elfi/wrapper.py/Wrapper,35.0,27.0,['The method process_seed from the module elfi/wrapper.py in class Wrapper is renamed to process_elfi_internals'],a57e1d90a70b3b71e94c27f88f7de51c1e8d9b29,,,,,,,
Inline Method,__call__,_run,elfi/wrapper.py/Wrapper,,, The method _run from the module elfi/wrapper.py in class Wrapper is inlined into method __call__ from the module elfi/wrapper.py in class Wrapper ,a57e1d90a70b3b71e94c27f88f7de51c1e8d9b29,,,,,"(50,42)",82.0,"[53.0, 54.0, 55.0, 56.0, 57.0]"
Add Parameter,__init__,__init__,elfi/bo/gpy_model.py/GpyModel,15.0,33.0,['The parameters [ kernel_class kernel_var kernel_lenghtscale noise_var optimizer opt_max_iters ] are added to the method __init__ from the module elfi/bo/gpy_model.py in class GpyModel'],a633187a017504a74d8f3f87e1dc4c2b9f95fbfd,,,,,,,
Extract Method,update,_optimize_gp,elfi/bo/gpy_model.py/GpyModel,,, The method _optimize_gp from the module elfi/bo/gpy_model.py in class GpyModel is extracted from method update from the module elfi/bo/gpy_model.py in class GpyModel ,a633187a017504a74d8f3f87e1dc4c2b9f95fbfd,,,,,"(79,140)",161.0,"[93.0, 94.0, 95.0, 96.0]"
Add Parameter,_define_objectives,_define_objectives,elfi/methods/inference/romc.py/ROMC,527.0,516.0,['The parameters [ n1 seed ] are added to the method _define_objectives from the module elfi/methods/inference/romc.py in class ROMC'],a649ed6f0eff19f97a26b59d0fc86f3c15738662,,,,,,,
Remove Parameter,_worker_build_region,_worker_build_region,elfi/methods/inference/romc.py/ROMC,597.0,598.0,['The parameters [ self ] of the method _worker_build_region from the module elfi/methods/inference/romc.py in class ROMC is/are removed'],a649ed6f0eff19f97a26b59d0fc86f3c15738662,,,,,,,
Remove Parameter,_worker_fit_model,_worker_fit_model,elfi/methods/inference/romc.py/ROMC,605.0,607.0,['The parameters [ self ] of the method _worker_fit_model from the module elfi/methods/inference/romc.py in class ROMC is/are removed'],a649ed6f0eff19f97a26b59d0fc86f3c15738662,,,,,,,
Remove Parameter,_worker_solve_gradients,_worker_solve_gradients,elfi/methods/inference/romc.py/ROMC,592.0,592.0,['The parameters [ self ] of the method _worker_solve_gradients from the module elfi/methods/inference/romc.py in class ROMC is/are removed'],a649ed6f0eff19f97a26b59d0fc86f3c15738662,,,,,,,
Rename Class,RomcOpimisationResult,RomcOptimisationResult,elfi/methods/inference/romc.py,,, class RomcOpimisationResult was renamed to class RomcOptimisationResult ,a649ed6f0eff19f97a26b59d0fc86f3c15738662,,,,,,,
Add Parameter,__init__,__init__,elfi/methods/posteriors.py/RomcPosterior,273.0,272.0,['The parameters [ objectives_surrogate objectives_local surrogate_used ] are added to the method __init__ from the module elfi/methods/posteriors.py in class RomcPosterior'],a649ed6f0eff19f97a26b59d0fc86f3c15738662,,,,,,,
Move Method,plot_side,plot_side,,,, method plot_side from the module elfi/methods/posteriors.py in class RomcPosterior was moved to module elfi/methods/inference/romc.py ,a649ed6f0eff19f97a26b59d0fc86f3c15738662,elfi/methods/posteriors.py/RomcPosterior,elfi/methods/inference/romc.py,747.0,2095.0,,,
Rename Method,Gauss,gauss,elfi/examples/gauss.py,11.0,12.0,['The method Gauss from the module elfi/examples/gauss.py is renamed to gauss'],a6f641aa214b33f860f396eaedd166d831f65a9e,,,,,,,
Rename Method,test_Gauss,test_gauss,tests/unit/test_examples.py,45.0,44.0,['The method test_Gauss from the module tests/unit/test_examples.py is renamed to test_gauss'],a6f641aa214b33f860f396eaedd166d831f65a9e,,,,,,,
