Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Change/Rename Parameter,run_montecarlo,run_montecarlo,decisionmaker/montecarlo_python.py/MonteCarlo,358.0,358.0,['The parameters [ opponent_call_range ] of the method run_montecarlo from the module decisionmaker/montecarlo_python.py in class MonteCarlo are changed/renamed to [opponent_range]'],6f8273bee72b6b4ba1cbd54eb116b9237ab54b55,,,,,,,
Add Parameter,run_montecarlo_wrapper,run_montecarlo_wrapper,decisionmaker/montecarlo_python.py,420.0,420.0,['The parameters [ h ] are added to the method run_montecarlo_wrapper from the module decisionmaker/montecarlo_python.py'],6f8273bee72b6b4ba1cbd54eb116b9237ab54b55,,,,,,,
Add Parameter,get_my_funds,get_my_funds,main.py/TableScreenBased,763.0,837.0,['The parameters [ p ] are added to the method get_my_funds from the module main.py in class TableScreenBased'],740a2e4b476177062d924df99b7ecff27d3e168e,,,,,,,
Add Parameter,init_table,init_table,tests/__init__.py,12.0,13.0,['The parameters [ round_number ] are added to the method init_table from the module tests/__init__.py'],740a2e4b476177062d924df99b7ecff27d3e168e,,,,,,,
Rename Class,MouseMoverPP,MouseMoverTableBased,mouse_mover.py,,, class MouseMoverPP was renamed to class MouseMoverTableBased ,782bb2207f3e4260de0583595a984ed4411c4122,,,,,,,
Remove Parameter,get_config,get_config,poker/tools/helper.py,74.0,78.0,['The parameters [ config_override_filename ] of the method get_config from the module poker/tools/helper.py is/are removed'],7ecb66df1cc76e02345b7efb0f491db9d23bcf49,,,,,,,
Add Parameter,check_if_image_in_range,check_if_image_in_range,poker/tools/screen_operations.py,198.0,197.0,['The parameters [ extended ] are added to the method check_if_image_in_range from the module poker/tools/screen_operations.py'],7ecb66df1cc76e02345b7efb0f491db9d23bcf49,,,,,,,
Add Parameter,find_template_on_screen,find_template_on_screen,poker/tools/screen_operations.py,21.0,21.0,['The parameters [ extended ] are added to the method find_template_on_screen from the module poker/tools/screen_operations.py'],7ecb66df1cc76e02345b7efb0f491db9d23bcf49,,,,,,,
Add Parameter,is_template_in_search_area,is_template_in_search_area,poker/tools/screen_operations.py,205.0,204.0,['The parameters [ extended ] are added to the method is_template_in_search_area from the module poker/tools/screen_operations.py'],7ecb66df1cc76e02345b7efb0f491db9d23bcf49,,,,,,,
Remove Parameter,open_strategy_editor,open_strategy_editor,gui/gui_qt_logic.py/UIActionAndSignals,262.0,262.0,['The parameters [ p l ] of the method open_strategy_editor from the module gui/gui_qt_logic.py in class UIActionAndSignals is/are removed'],8200521792f5521f26808e5b5ff13a46feef1684,,,,,,,
Add Parameter,get_other_player_status,get_other_player_status,table_analysers/table_screen_based.py/TableScreenBased,407.0,398.0,['The parameters [ preflop_state ] are added to the method get_other_player_status from the module table_analysers/table_screen_based.py in class TableScreenBased'],8d85935a0fa65355a09bf5c391a814752ce7f66a,,,,,,,
Add Parameter,__init__,__init__,gui/gui_qt_logic.py/CurvePlot,536.0,605.0,['The parameters [ layout ] are added to the method __init__ from the module gui/gui_qt_logic.py in class CurvePlot'],8fe1095a0711087be63a645a210329f5693cb0be,,,,,,,
Add Parameter,__init__,__init__,decisionmaker/curvefitting.py/Curvefitting,35.0,35.0,['The parameters [ max_X ] are added to the method __init__ from the module decisionmaker/curvefitting.py in class Curvefitting'],90e2ecb9e90c3c4cbbcf611de29df107a5f47007,,,,,,,
Add Parameter,update_lines,update_lines,gui/gui_qt_logic.py/CurvePlot,745.0,760.0,['The parameters [ max_X ] are added to the method update_lines from the module gui/gui_qt_logic.py in class CurvePlot'],90e2ecb9e90c3c4cbbcf611de29df107a5f47007,,,,,,,
Add Parameter,drawfigure,drawfigure,gui/gui_qt_logic.py/ScatterPlot,794.0,809.0,['The parameters [ max_X ] are added to the method drawfigure from the module gui/gui_qt_logic.py in class ScatterPlot'],90e2ecb9e90c3c4cbbcf611de29df107a5f47007,,,,,,,
Add Parameter,get_lost_everything,get_lost_everything,main.py/TableScreenBased,858.0,863.0,['The parameters [ p ] are added to the method get_lost_everything from the module main.py in class TableScreenBased'],90e2ecb9e90c3c4cbbcf611de29df107a5f47007,,,,,,,
Add Parameter,mark_last_game,mark_last_game,mongo_manager.py/GameLogger,169.0,185.0,['The parameters [ p ] are added to the method mark_last_game from the module mongo_manager.py in class GameLogger'],90e2ecb9e90c3c4cbbcf611de29df107a5f47007,,,,,,,
Remove Parameter,__init__,__init__,gui/gui_qt_logic.py/UIActionAndSignals,66.0,66.0,['The parameters [ p l logger ] of the method __init__ from the module gui/gui_qt_logic.py in class UIActionAndSignals is/are removed'],935ded00e3cef1e89d511596d77edb8765ac2849,,,,,,,
Add Parameter,call_genetic_algorithm,call_genetic_algorithm,main.py/Table,287.0,293.0,['The parameters [ p ] are added to the method call_genetic_algorithm from the module main.py in class Table'],935ded00e3cef1e89d511596d77edb8765ac2849,,,,,,,
Add Parameter,load_templates,load_templates,main.py/Table,56.0,61.0,['The parameters [ p ] are added to the method load_templates from the module main.py in class Table'],935ded00e3cef1e89d511596d77edb8765ac2849,,,,,,,
Add Parameter,__init__,__init__,main.py/ThreadManager,1117.0,1133.0,['The parameters [ gui_signals ] are added to the method __init__ from the module main.py in class ThreadManager'],935ded00e3cef1e89d511596d77edb8765ac2849,,,,,,,
Add Parameter,update_most_gui_items,update_most_gui_items,main.py/ThreadManager,1123.0,1142.0,['The parameters [ p ] are added to the method update_most_gui_items from the module main.py in class ThreadManager'],935ded00e3cef1e89d511596d77edb8765ac2849,,,,,,,
Remove Parameter,__init__,__init__,mouse_mover.py/MouseMoverTableBased,81.0,82.0,['The parameters [ logger ] of the method __init__ from the module mouse_mover.py in class MouseMoverTableBased is/are removed'],935ded00e3cef1e89d511596d77edb8765ac2849,,,,,,,
Add Parameter,fix_number,fix_number,table_analysers/base.py/Table,186.0,186.0,['The parameters [ force_method ] are added to the method fix_number from the module table_analysers/base.py in class Table'],93e93d1127f4e4ecf5221d5ba0b66eed0dffe37f,,,,,,,
Rename Class,TablePP,TableScreenBased,main.py,,, class TablePP was renamed to class TableScreenBased ,943ed0f70675ca4f762d2b6ac1960773c970954e,,,,,,,
Add Parameter,drawfigure,drawfigure,poker/gui/plots/bar_plotter_2.py/BarPlotter2,29.0,29.0,['The parameters [ my_computer_only ] are added to the method drawfigure from the module poker/gui/plots/bar_plotter_2.py in class BarPlotter2'],956064a02f78dd3c54e1a44a0151ddfbce2c52e2,,,,,,,
Add Parameter,drawfigure,drawfigure,poker/gui/plots/funds_change_plot.py/FundsChangePlot,19.0,18.0,['The parameters [ my_computer_only ] are added to the method drawfigure from the module poker/gui/plots/funds_change_plot.py in class FundsChangePlot'],956064a02f78dd3c54e1a44a0151ddfbce2c52e2,,,,,,,
Add Parameter,get_fundschange_chart,get_fundschange_chart,poker/tools/game_logger.py/GameLogger,186.0,180.0,['The parameters [ my_computer_only ] are added to the method get_fundschange_chart from the module poker/tools/game_logger.py in class GameLogger'],956064a02f78dd3c54e1a44a0151ddfbce2c52e2,,,,,,,
Add Parameter,get_game_count,get_game_count,poker/tools/game_logger.py/GameLogger,176.0,166.0,['The parameters [ my_computer_only ] are added to the method get_game_count from the module poker/tools/game_logger.py in class GameLogger'],956064a02f78dd3c54e1a44a0151ddfbce2c52e2,,,,,,,
Add Parameter,get_histrogram_data,get_histrogram_data,poker/tools/game_logger.py/GameLogger,169.0,159.0,['The parameters [ my_computer_only ] are added to the method get_histrogram_data from the module poker/tools/game_logger.py in class GameLogger'],956064a02f78dd3c54e1a44a0151ddfbce2c52e2,,,,,,,
Add Parameter,get_stacked_bar_data2,get_stacked_bar_data2,poker/tools/game_logger.py/GameLogger,160.0,146.0,['The parameters [ my_computer_only ] are added to the method get_stacked_bar_data2 from the module poker/tools/game_logger.py in class GameLogger'],956064a02f78dd3c54e1a44a0151ddfbce2c52e2,,,,,,,
Add Parameter,get_strategy_return,get_strategy_return,poker/tools/game_logger.py/GameLogger,181.0,173.0,['The parameters [ my_computer_only ] are added to the method get_strategy_return from the module poker/tools/game_logger.py in class GameLogger'],956064a02f78dd3c54e1a44a0151ddfbce2c52e2,,,,,,,
Remove Parameter,open_help,open_help,poker/gui/gui_qt_logic.py/UIActionAndSignals,351.0,330.0,['The parameters [ p l ] of the method open_help from the module poker/gui/gui_qt_logic.py in class UIActionAndSignals is/are removed'],979f4a56a4afb761aecdd5b9dad135755bd226f0,,,,,,,
Remove Parameter,open_setup,open_setup,poker/gui/gui_qt_logic.py/UIActionAndSignals,370.0,349.0,['The parameters [ p l ] of the method open_setup from the module poker/gui/gui_qt_logic.py in class UIActionAndSignals is/are removed'],979f4a56a4afb761aecdd5b9dad135755bd226f0,,,,,,,
Remove Parameter,signal_update_selected_strategy,signal_update_selected_strategy,poker/gui/gui_qt_logic.py/UIActionAndSignals,218.0,195.0,['The parameters [ l ] of the method signal_update_selected_strategy from the module poker/gui/gui_qt_logic.py in class UIActionAndSignals is/are removed'],979f4a56a4afb761aecdd5b9dad135755bd226f0,,,,,,,
Remove Parameter,calculate_implied_odds,calculate_implied_odds,decisionmaker/implied_odds.py/Implied_Odds,7.0,7.0,['The parameters [ table_phase ] of the method calculate_implied_odds from the module decisionmaker/implied_odds.py in class Implied_Odds is/are removed'],9b670102ad897d2c7a497efce4d5e7a4ee4d0f66,,,,,,,
Add Parameter,drawfigure,drawfigure,gui/gui_qt_logic.py/ScatterPlot,455.0,459.0,['The parameters [ smallBlind bigBlind maxValue minEquityBet maxEquityBet power2 ] are added to the method drawfigure from the module gui/gui_qt_logic.py in class ScatterPlot'],9d2a9e8943ddb036a621462df7eae15b1cd83f4e,,,,,,,
Add Parameter,read_XML,read_XML,xml_handler.py/XMLHandler,17.0,17.0,['The parameters [ strategy_override ] are added to the method read_XML from the module xml_handler.py in class XMLHandler'],9d2a9e8943ddb036a621462df7eae15b1cd83f4e,,,,,,,
Rename Method,save_strategy,save_strategy_genetic_algorithm,mongo_manager.py/StrategyHandler,29.0,67.0,['The method save_strategy from the module mongo_manager.py in class StrategyHandler is renamed to save_strategy_genetic_algorithm'],9e5f8c3000cc55dad2a6c89227b340b4ba655c1c,,,,,,,
Add Parameter,__init__,__init__,mouse_mover.py/MouseMover,8.0,11.0,['The parameters [ vbox_mode ] are added to the method __init__ from the module mouse_mover.py in class MouseMover'],9e5f8c3000cc55dad2a6c89227b340b4ba655c1c,,,,,,,
Add Parameter,drawfigure,drawfigure,poker/gui/plots/bar_plotter_2.py/BarPlotter2,29.0,29.0,['The parameters [ show_rounds ] are added to the method drawfigure from the module poker/gui/plots/bar_plotter_2.py in class BarPlotter2'],9e879724762a5c384cfea6a4f18a26df6bef8ae3,,,,,,,
Add Parameter,get_ocr_float,get_ocr_float,table_analysers/base.py/Table,174.0,174.0,['The parameters [ binarize ] are added to the method get_ocr_float from the module table_analysers/base.py in class Table'],a076a59905c0ff317667110522c879192b931de2,,,,,,,
Add Parameter,run_montecarlo,run_montecarlo,poker/decisionmaker/montecarlo_python.py/MonteCarlo,228.0,230.0,['The parameters [ use_range_of_range ] are added to the method run_montecarlo from the module poker/decisionmaker/montecarlo_python.py in class MonteCarlo'],a2421071aec838fc679c0b98a843fa62d3cc008e,,,,,,,
Rename Class,StrategyManagerForm,Ui_editor_form,poker/gui/strategy_manager_form.py,,, class StrategyManagerForm was renamed to class Ui_editor_form ,a2421071aec838fc679c0b98a843fa62d3cc008e,,,,,,,
Rename Method,first_round_67s,sheet_12R4R6,tests/test_decision.py/TestDecision,231.0,206.0,['The method first_round_67s from the module tests/test_decision.py in class TestDecision is renamed to sheet_12R4R6'],a36f1320097ad74455ab607aa7c53f7de02efbcb,,,,,,,
Remove Parameter,__init__,__init__,decisionmaker/genetic_algorithm.py/GeneticAlgorithm,9.0,10.0,['The parameters [ logger ] of the method __init__ from the module decisionmaker/genetic_algorithm.py in class GeneticAlgorithm is/are removed'],b14f9a9e76960f4f884eedba9360f9afdf349773,,,,,,,
Remove Parameter,run_montecarlo_wrapper,run_montecarlo_wrapper,decisionmaker/montecarlo_python.py,420.0,420.0,['The parameters [ logger ] of the method run_montecarlo_wrapper from the module decisionmaker/montecarlo_python.py is/are removed'],b14f9a9e76960f4f884eedba9360f9afdf349773,,,,,,,
Add Parameter,update_lines,update_lines,gui/gui_qt_logic.py/CurvePlot,826.0,831.0,['The parameters [ maxvalue_bet ] are added to the method update_lines from the module gui/gui_qt_logic.py in class CurvePlot'],bd57ce4f4f3c449e88a632d3a5191492a42cb6d7,,,,,,,
Add Parameter,get_lost_everything,get_lost_everything,table_analysers/table_screen_based.py/TableScreenBased,617.0,617.0,['The parameters [ gui_signals ] are added to the method get_lost_everything from the module table_analysers/table_screen_based.py in class TableScreenBased'],bebe7cf8ca9ca38c7f75dfec3d5c331e80142b0b,,,,,,,
Add Parameter,get_other_player_status,get_other_player_status,main.py/TableScreenBased,619.0,624.0,['The parameters [ h ] are added to the method get_other_player_status from the module main.py in class TableScreenBased'],bf81a08cb2293be7290ecd19a1a45c0da2d2fe83,,,,,,,
Change/Rename Parameter,run_montecarlo,run_montecarlo,decisionmaker/montecarlo_python.py/MonteCarlo,358.0,358.0,['The parameters [ opponent_call_probability ] of the method run_montecarlo from the module decisionmaker/montecarlo_python.py in class MonteCarlo are changed/renamed to [opponent_call_range]'],c1ab6dcf158911a044c46dd1ac7503f2afa833f4,,,,,,,
Add Parameter,run_montecarlo_wrapper,run_montecarlo_wrapper,decisionmaker/montecarlo_python.py,420.0,420.0,['The parameters [ preflop_state ] are added to the method run_montecarlo_wrapper from the module decisionmaker/montecarlo_python.py'],c1ab6dcf158911a044c46dd1ac7503f2afa833f4,,,,,,,
Add Parameter,get_new_hand,get_new_hand,table_analysers/table_screen_based.py/TableScreenBased,635.0,635.0,['The parameters [ preflop_state ] are added to the method get_new_hand from the module table_analysers/table_screen_based.py in class TableScreenBased'],c1ab6dcf158911a044c46dd1ac7503f2afa833f4,,,,,,,
Add Parameter,__init__,__init__,poker/scraper/table.py/Table,17.0,17.0,['The parameters [ nn_model ] are added to the method __init__ from the module poker/scraper/table.py in class Table'],c33a0b1a652d1e446baf1706a916e0b96f9e4334,,,,,,,
Remove Parameter,get_my_cards,get_my_cards,poker/scraper/table_screen_based.py/TableScreenBased,210.0,210.0,['The parameters [ h ] of the method get_my_cards from the module poker/scraper/table_screen_based.py in class TableScreenBased is/are removed'],c33a0b1a652d1e446baf1706a916e0b96f9e4334,,,,,,,
Add Parameter,update_values,update_values,decisionmaker/current_hand_memory.py/CurrentHandPreflopState,45.0,47.0,['The parameters [ d ] are added to the method update_values from the module decisionmaker/current_hand_memory.py in class CurrentHandPreflopState'],c9999b3cb6d2ab3aa88259ae8eec7faf4575e6f6,,,,,,,
Add Parameter,mouse_action,mouse_action,poker/tools/mouse_mover.py/MouseMoverTableBased,142.0,142.0,['The parameters [ options ] are added to the method mouse_action from the module poker/tools/mouse_mover.py in class MouseMoverTableBased'],cadd3436717b5c14a072448fcfbbee8a2cf2599e,,,,,,,
Rename Method,my_exception_hook,exception_hook,main.py,202.0,202.0,['The method my_exception_hook from the module main.py is renamed to exception_hook'],cf404be9be3c7482245af08418b95c0ceedaeec8,,,,,,,
Add Parameter,make_decision,make_decision,decisionmaker/decisionmaker1.py/Decision,18.0,18.0,['The parameters [ l ] are added to the method make_decision from the module decisionmaker/decisionmaker1.py in class Decision'],d60a9e5ed2a4835f96a6f9a02ce7b18e8e2efaa3,,,,,,,
Change/Rename Parameter,__init__,__init__,log_manager.py/Logging,12.0,12.0,['The parameters [ filename ] of the method __init__ from the module log_manager.py in class Logging are changed/renamed to [connection]'],d60a9e5ed2a4835f96a6f9a02ce7b18e8e2efaa3,,,,,,,
Add Parameter,create_test_images,create_test_images,poker/scraper/table_scraper_nn.py/CardNeuralNetwork,58.0,56.0,['The parameters [ table_name ] are added to the method create_test_images from the module poker/scraper/table_scraper_nn.py in class CardNeuralNetwork'],dbb939fafdbca5d3c0d4ba2a3e2232077705e3d7,,,,,,,
Change/Rename Parameter,__init__,__init__,poker/tools/singleton.py/Singleton,2.0,2.0,['The parameters [ dict ] of the method __init__ from the module poker/tools/singleton.py in class Singleton are changed/renamed to [dct]'],e21769475edda08d6eada59a67562cbd75f9e4b5,,,,,,,
Add Parameter,distribute_cards,distribute_cards,decisionmaker/montecarlo_numpy.py/Evaluation,24.0,24.0,['The parameters [ tablecards ] are added to the method distribute_cards from the module decisionmaker/montecarlo_numpy.py in class Evaluation'],e31c1438c385f189031c574131619a97b87869d6,,,,,,,
Add Parameter,run_evaluation,run_evaluation,decisionmaker/montecarlo_numpy.py/Evaluation,52.0,60.0,['The parameters [ tablecards ] are added to the method run_evaluation from the module decisionmaker/montecarlo_numpy.py in class Evaluation'],e31c1438c385f189031c574131619a97b87869d6,,,,,,,
Change/Rename Parameter,distribute_cards_to_players,distribute_cards_to_players,decisionmaker/montecarlo_python.py/MonteCarlo,323.0,323.0,['The parameters [ table_card_list ] of the method distribute_cards_to_players from the module decisionmaker/montecarlo_python.py in class MonteCarlo are changed/renamed to [known_table_cards]'],e76e4d7d2f7c897760b584d810f37f50022c1893,,,,,,,
Add Parameter,get_ocr_float,get_ocr_float,poker/tools/screen_operations.py,54.0,54.0,['The parameters [ fast ] are added to the method get_ocr_float from the module poker/tools/screen_operations.py'],e88c316916f07b4f860143832ed4e2239118a46a,,,,,,,
Add Parameter,get_ocr_number,get_ocr_number,poker/tools/screen_operations.py,94.0,94.0,['The parameters [ fast ] are added to the method get_ocr_number from the module poker/tools/screen_operations.py'],e88c316916f07b4f860143832ed4e2239118a46a,,,,,,,
Add Parameter,ocr,ocr,poker/tools/screen_operations.py,211.0,213.0,['The parameters [ fast ] are added to the method ocr from the module poker/tools/screen_operations.py'],e88c316916f07b4f860143832ed4e2239118a46a,,,,,,,
Rename Method,get_table_cards,get_table_cards_nn,table_analysers/table_screen_based.py/TableScreenBased,192.0,192.0,['The method get_table_cards from the module table_analysers/table_screen_based.py in class TableScreenBased is renamed to get_table_cards_nn'],f07a4bf37db407149e4ca6b9aa34572220455fe6,,,,,,,
Rename Method,preflop_override,preflop_table_analyser,decisionmaker/decisionmaker.py/Decision,256.0,256.0,['The method preflop_override from the module decisionmaker/decisionmaker.py in class Decision is renamed to preflop_table_analyser'],f087c1ab959c0676ad88e98bbadab01da6c7a4b3,,,,,,,
Add Parameter,__init__,__init__,table_setup.py/Setup,8.0,8.0,['The parameters [ topleftcorner_file screenshot_file output_file ] are added to the method __init__ from the module table_setup.py in class Setup'],ffc69dfd3c806cab0fed63cfc99d4f213ebc395d,,,,,,,
