Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Remove Parameter,__init__,__init__,nltk_lite/contrib/classifier_tests/onertests.py/OneRStub,57.0,57.0,['The parameters [ format ] of the method __init__ from the module nltk_lite/contrib/classifier_tests/onertests.py in class OneRStub is/are removed'],1c706ce32b55a6f8ee1069d38d61e68ecd34851d,,,,,,,
Rename Class,MleBigramModelTests,MleBigramTests,nltk/test/unit/lm/test_models.py,,, class MleBigramModelTests was renamed to class MleBigramTests ,1ce779d2f3c8b35b95282e95999386533dc9ce84,,,,,,,
Rename Class,MleTrigramModelTests,MleTrigramTests,nltk/test/unit/lm/test_models.py,,, class MleTrigramModelTests was renamed to class MleTrigramTests ,1ce779d2f3c8b35b95282e95999386533dc9ce84,,,,,,,
Rename Class,LidstoneBigramModelTests,LidstoneBigramTests,nltk/test/unit/lm/test_models.py,,, class LidstoneBigramModelTests was renamed to class LidstoneBigramTests ,1ce779d2f3c8b35b95282e95999386533dc9ce84,,,,,,,
Rename Class,LidstoneTrigramModelTests,LidstoneTrigramTests,nltk/test/unit/lm/test_models.py,,, class LidstoneTrigramModelTests was renamed to class LidstoneTrigramTests ,1ce779d2f3c8b35b95282e95999386533dc9ce84,,,,,,,
Rename Class,LaplaceBigramModelTests,LaplaceBigramTests,nltk/test/unit/lm/test_models.py,,, class LaplaceBigramModelTests was renamed to class LaplaceBigramTests ,1ce779d2f3c8b35b95282e95999386533dc9ce84,,,,,,,
Rename Method,__getName,__get_name,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py/Attribute,17.0,17.0,['The method __getName from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py in class Attribute is renamed to __get_name'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,__getValues,__get_values,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py/Attribute,23.0,23.0,['The method __getValues from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py in class Attribute is renamed to __get_values'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,__posOfColon,__pos_of_colon,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py/Attribute,20.0,20.0,['The method __posOfColon from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py in class Attribute is renamed to __pos_of_colon'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,hasValue,has_value,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py/Attribute,26.0,26.0,['The method hasValue from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py in class Attribute is renamed to has_value'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,createAndAppendValues,create_and_append_values,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attributes.py/Attributes,16.0,16.0,['The method createAndAppendValues from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attributes.py in class Attributes is renamed to create_and_append_values'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,errorRate,error,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/confusionmatrix.py/ConfusionMatrix,25.0,25.0,['The method errorRate from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/confusionmatrix.py in class ConfusionMatrix is renamed to error'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,updateCount,update_count,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/decisionstump.py/DecisionStump,17.0,17.0,['The method updateCount from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/decisionstump.py in class DecisionStump is renamed to update_count'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,createKlass,create_klass,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/klass.py/Klass,15.0,16.0,['The method createKlass from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/klass.py in class Klass is renamed to create_klass'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,hasValue,has_value,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/klass.py/Klass,20.0,21.0,['The method hasValue from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/klass.py in class Klass is renamed to has_value'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,__updateCount,__update_count,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/zeror.py/ZeroRTrainingInstances,42.0,42.0,['The method __updateCount from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/zeror.py in class ZeroRTrainingInstances is renamed to __update_count'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testAttributesAreEqual,test_attributes_are_equal,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py/AttributesTestCase,32.0,32.0,['The method testAttributesAreEqual from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py in class AttributesTestCase is renamed to test_attributes_are_equal'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testAttributesAreInOrder,test_attributes_are_in_order,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py/AttributesTestCase,22.0,22.0,['The method testAttributesAreInOrder from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py in class AttributesTestCase is renamed to test_attributes_are_in_order'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testAttributesAreValid,test_attributes_are_valid,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py/AttributesTestCase,19.0,19.0,['The method testAttributesAreValid from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py in class AttributesTestCase is renamed to test_attributes_are_valid'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testAttributesContainAnAttribute,test_attributes_contain_an_attribute,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py/AttributesTestCase,29.0,29.0,['The method testAttributesContainAnAttribute from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py in class AttributesTestCase is renamed to test_attributes_contain_an_attribute'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testCountsCorrectNumberOfAttributes,test_counts_correct_number_of_attributes,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py/AttributesTestCase,16.0,16.0,['The method testCountsCorrectNumberOfAttributes from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributestests.py in class AttributesTestCase is renamed to test_counts_correct_number_of_attributes'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testAttributeCreation,test_attribute_creation,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributetests.py/AttributeTestCase,12.0,12.0,['The method testAttributeCreation from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributetests.py in class AttributeTestCase is renamed to test_attribute_creation'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testEquality,test_equality,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributetests.py/AttributeTestCase,22.0,22.0,['The method testEquality from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributetests.py in class AttributeTestCase is renamed to test_equality'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testHasValueReturnsTrueIfValueIsPresent,test_returns_true_if_value_is_present,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributetests.py/AttributeTestCase,17.0,17.0,['The method testHasValueReturnsTrueIfValueIsPresent from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/attributetests.py in class AttributeTestCase is renamed to test_returns_true_if_value_is_present'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,assertMatrix,__assert_matrix,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,97.0,97.0,['The method assertMatrix from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to __assert_matrix'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testCalculationOfAccuracyAndError,test_calculation_of_accuracy_and_error,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,42.0,42.0,['The method testCalculationOfAccuracyAndError from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to test_calculation_of_accuracy_and_error'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testDivideByZeroErrorThrownIfDenIsZero,test_divide_by_zero_error_thrown_if_den_is_zero,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,22.0,22.0,['The method testDivideByZeroErrorThrownIfDenIsZero from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to test_divide_by_zero_error_thrown_if_den_is_zero'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testFalsePositiveRate,test_false_positive_rate,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,65.0,65.0,['The method testFalsePositiveRate from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to test_false_positive_rate'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testFscore,test_fscore,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,87.0,87.0,['The method testFscore from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to test_fscore'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testPrecision,test_precision,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,71.0,71.0,['The method testPrecision from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to test_precision'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testRecall,test_recall,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,79.0,79.0,['The method testRecall from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to test_recall'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testTrueNegativeRate,test_true_negative_rate,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,57.0,57.0,['The method testTrueNegativeRate from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to test_true_negative_rate'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Rename Method,testTruePositiveRate,test_true_positive_rate,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py/ConfusionMatrixTestCase,50.0,50.0,['The method testTruePositiveRate from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/confusionmatrixtests.py in class ConfusionMatrixTestCase is renamed to test_true_positive_rate'],1e6b91efda6c23f5dd770f89234645d767398a21,,,,,,,
Add Parameter,_validate_creds_file,_validate_creds_file,nltk/twitter/util.py,79.0,82.0,['The parameters [ fn ] are added to the method _validate_creds_file from the module nltk/twitter/util.py'],1e75a55f07e2443f0a3d6141d9c20075dca77de3,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/tweets.py/TwitterCorpusReader,51.0,51.0,['The parameters [ fileids ] are added to the method __init__ from the module nltk/corpus/reader/tweets.py in class TwitterCorpusReader'],1ecccbbfe707d02f1c4de97ca6d15220814b3832,,,,,,,
Add Parameter,corpus_bleu,corpus_bleu,nltk/translate/bleu_score.py,89.0,96.0,['The parameters [ smoothing_method epsilon alpha k ] are added to the method corpus_bleu from the module nltk/translate/bleu_score.py'],1ee6ffdb883d4b62ce2e9083bce0e93a32c6a319,,,,,,,
Add Parameter,sentence_bleu,sentence_bleu,nltk/translate/bleu_score.py,19.0,19.0,['The parameters [ smoothing_method epsilon alpha k ] are added to the method sentence_bleu from the module nltk/translate/bleu_score.py'],1ee6ffdb883d4b62ce2e9083bce0e93a32c6a319,,,,,,,
Change Return Type,tag,tag,nltk/parse/corenlp.py/GenericCoreNLPParser,352.0,363.0,['The return type of method tag from the module nltk/parse/corenlp.py in class GenericCoreNLPParser is updated'],1f4a121aa781117bc0daa3b4485cf7757f8112ee,,,,,,,
Add Parameter,from_words,from_words,nltk/collocations.py/TrigramCollocationFinder,190.0,190.0,['The parameters [ window_size ] are added to the method from_words from the module nltk/collocations.py in class TrigramCollocationFinder'],1f68c99bc258bacaaebae146c2494e7af77aafd6,,,,,,,
Add Parameter,dispersion_plot,dispersion_plot,nltk/draw/dispersion.py,12.0,12.0,['The parameters [ title ] are added to the method dispersion_plot from the module nltk/draw/dispersion.py'],204afbd3123e3dc471c562d07affba4dd2b564ab,,,,,,,
Remove Parameter,demo_tweets,demo_tweets,nltk/sentiment/util.py,247.0,223.0,['The parameters [ n ] of the method demo_tweets from the module nltk/sentiment/util.py is/are removed'],207e5be9c3da500e17bd980dde7360b130a22bcf,,,,,,,
Add Parameter,parse_tweets_set,parse_tweets_set,nltk/sentiment/util.py,158.0,130.0,['The parameters [ label skip_header ] are added to the method parse_tweets_set from the module nltk/sentiment/util.py'],207e5be9c3da500e17bd980dde7360b130a22bcf,,,,,,,
Change/Rename Parameter,__init__,__init__,nltk/tree.py/ImmutableTree,761.0,775.0,['The parameters [ node_or_str ] of the method __init__ from the module nltk/tree.py in class ImmutableTree are changed/renamed to [node]'],219457c3d57d1329ba871d4914cade96d9db2fa5,,,,,,,
Change/Rename Parameter,__init__,__init__,nltk/tree.py/ParentedTree,1058.0,1072.0,['The parameters [ node_or_str ] of the method __init__ from the module nltk/tree.py in class ParentedTree are changed/renamed to [node]'],219457c3d57d1329ba871d4914cade96d9db2fa5,,,,,,,
Change/Rename Parameter,__init__,__init__,nltk/tree.py/MultiParentedTree,1177.0,1191.0,['The parameters [ node_or_str ] of the method __init__ from the module nltk/tree.py in class MultiParentedTree are changed/renamed to [node]'],219457c3d57d1329ba871d4914cade96d9db2fa5,,,,,,,
Change/Rename Parameter,__init__,__init__,nltk/tree.py/ProbabilisticTree,1337.0,1351.0,['The parameters [ node_or_str ] of the method __init__ from the module nltk/tree.py in class ProbabilisticTree are changed/renamed to [node]'],219457c3d57d1329ba871d4914cade96d9db2fa5,,,,,,,
Change/Rename Parameter,__init__,__init__,nltk/tree.py/ImmutableProbabilisticTree,1378.0,1392.0,['The parameters [ node_or_str ] of the method __init__ from the module nltk/tree.py in class ImmutableProbabilisticTree are changed/renamed to [node]'],219457c3d57d1329ba871d4914cade96d9db2fa5,,,,,,,
Add Parameter,test,test,src/nltk/test/token.py,254.0,436.0,['The parameters [ verbosity ] are added to the method test from the module src/nltk/test/token.py'],221816db327e38337fa71358f4911b914e139b78,,,,,,,
Rename Method,testClassifyDoesNotThrowErrorIfRequiredComponentsArePresent,test_classifyDoesNotThrowErrorIfRequiredComponentsArePresent,nltk_lite/contrib/classifier_tests/classifytests.py/ClassifyTestCase,36.0,36.0,['The method testClassifyDoesNotThrowErrorIfRequiredComponentsArePresent from the module nltk_lite/contrib/classifier_tests/classifytests.py in class ClassifyTestCase is renamed to test_classifyDoesNotThrowErrorIfRequiredComponentsArePresent'],222437731a2ab82e8311789f6fe467ba8b373ef6,,,,,,,
Rename Method,_tree2semi_rel,tree2semi_rel,nltk/sem/relextract.py,115.0,115.0,['The method _tree2semi_rel from the module nltk/sem/relextract.py is renamed to tree2semi_rel'],2266fa40af416a08db784d460411d84d948d24b9,,,,,,,
Add Parameter,limit_by_time_demo,limit_by_time_demo,nltk/twitter/twitter_demo.py,174.0,175.0,['The parameters [ keywords ] are added to the method limit_by_time_demo from the module nltk/twitter/twitter_demo.py'],228ca96716bca94779e3591faefbb5352123212e,,,,,,,
Remove Parameter,__init__,__init__,nltk/model/counter.py/NgramCounter,30.0,30.0,['The parameters [ vocabulary ] of the method __init__ from the module nltk/model/counter.py in class NgramCounter is/are removed'],22a35186f1fd2c622c1b29a2c24f7ac42c87cc2c,,,,,,,
Change/Rename Parameter,substr_binary_search,substr_binary_search,nltk/wordnet/brown_ic.py,23.0,30.0,['The parameters [ list ] of the method substr_binary_search from the module nltk/wordnet/brown_ic.py are changed/renamed to [data]'],22afca0f904638d5275f2031cfc974cdd4ebf099,,,,,,,
Add Parameter,__init__,__init__,nltk/twitter/api.py/TweetHandlerI,18.0,19.0,['The parameters [ date_limit ] are added to the method __init__ from the module nltk/twitter/api.py in class TweetHandlerI'],23794390aaf71128817dbc25e830f461b1414bf8,,,,,,,
Add Parameter,tweets,tweets,nltk/twitter/twitterclient.py/Twitter,230.0,230.0,['The parameters [ date_limit ] are added to the method tweets from the module nltk/twitter/twitterclient.py in class Twitter'],23794390aaf71128817dbc25e830f461b1414bf8,,,,,,,
Add Parameter,__init__,__init__,nltk/twitter/twitterclient.py/TweetWriter,289.0,289.0,['The parameters [ date_limit ] are added to the method __init__ from the module nltk/twitter/twitterclient.py in class TweetWriter'],23794390aaf71128817dbc25e830f461b1414bf8,,,,,,,
Rename Method,next,nextsym,nltk/ccg/chart.py/CCGEdge,66.0,66.0,['The method next from the module nltk/ccg/chart.py in class CCGEdge is renamed to nextsym'],23c79d414b7b141f61a9ec62ff0871d01fed2f99,,,,,,,
Rename Method,next,nextsym,nltk/ccg/chart.py/CCGLeafEdge,92.0,91.0,['The method next from the module nltk/ccg/chart.py in class CCGLeafEdge is renamed to nextsym'],23c79d414b7b141f61a9ec62ff0871d01fed2f99,,,,,,,
Rename Method,next,nextsym,nltk/parse/chart.py/EdgeI,171.0,171.0,['The method next from the module nltk/parse/chart.py in class EdgeI is renamed to nextsym'],23c79d414b7b141f61a9ec62ff0871d01fed2f99,,,,,,,
Rename Method,next,nextsym,nltk/parse/chart.py/TreeEdge,317.0,314.0,['The method next from the module nltk/parse/chart.py in class TreeEdge is renamed to nextsym'],23c79d414b7b141f61a9ec62ff0871d01fed2f99,,,,,,,
Rename Method,next,nextsym,nltk/parse/chart.py/LeafEdge,370.0,367.0,['The method next from the module nltk/parse/chart.py in class LeafEdge is renamed to nextsym'],23c79d414b7b141f61a9ec62ff0871d01fed2f99,,,,,,,
Add Parameter,_validate_creds_file,_validate_creds_file,nltk/twitter/util.py,79.0,82.0,['The parameters [ fn ] are added to the method _validate_creds_file from the module nltk/twitter/util.py'],2412c538a60f9be7a63b6b122e9a48092bb73e24,,,,,,,
Pull Up Method,sample,sample,,,, method sample from the module nltk/align/ibm3.py in class IBMModel3 was moved to class IBMModel of module nltk/align/ibm_model.py ,24e091be1f2a52bff8e375c9a88f960c432ee84c,nltk/align/ibm3.py/IBMModel3,nltk/align/ibm_model.py/IBMModel,269.0,109.0,,,
Pull Up Method,hillclimb,hillclimb,,,, method hillclimb from the module nltk/align/ibm3.py in class IBMModel3 was moved to class IBMModel of module nltk/align/ibm_model.py ,24e091be1f2a52bff8e375c9a88f960c432ee84c,nltk/align/ibm3.py/IBMModel3,nltk/align/ibm_model.py/IBMModel,328.0,168.0,,,
Pull Up Method,neighboring,neighboring,,,, method neighboring from the module nltk/align/ibm3.py in class IBMModel3 was moved to class IBMModel of module nltk/align/ibm_model.py ,24e091be1f2a52bff8e375c9a88f960c432ee84c,nltk/align/ibm3.py/IBMModel3,nltk/align/ibm_model.py/IBMModel,410.0,198.0,,,
Add Parameter,__init__,__init__,nltk/model/ngram.py/NgramModel,33.0,33.0,['The parameters [ pad_left pad_right ] are added to the method __init__ from the module nltk/model/ngram.py in class NgramModel'],258449703baf796fa973f0911c54b913103eb4d8,,,,,,,
Rename Method,test_gamma,test_gamma_and_gamma_norm,nltk/test/unit/test_model.py/LidstoneNgramModelTests,231.0,231.0,['The method test_gamma from the module nltk/test/unit/test_model.py in class LidstoneNgramModelTests is renamed to test_gamma_and_gamma_norm'],259c9b9c91d8c82b2d102dd4f8b0092b4037483b,,,,,,,
Add Parameter,_baum_welch_step,_baum_welch_step,nltk/tag/hmm.py/HiddenMarkovModelTrainer,862.0,862.0,['The parameters [ symbol_to_number ] are added to the method _baum_welch_step from the module nltk/tag/hmm.py in class HiddenMarkovModelTrainer'],25f2a6db1bc915ff85393bf972b93539bf693144,,,,,,,
Rename Class,NgramCounterBaseTest,NgramCounterTestBase,nltk/test/unit/model/test_counter.py,,, class NgramCounterBaseTest was renamed to class NgramCounterTestBase ,26084121bd7c3315dc7e376df7e39c99fa5eb865,,,,,,,
Extract Method,tokenize,lang_independent_sub,nltk/tokenize/nist.py/NISTTokenizer,,, The method lang_independent_sub from the module nltk/tokenize/nist.py in class NISTTokenizer is extracted from method tokenize from the module nltk/tokenize/nist.py in class NISTTokenizer ,26b1b316c5b47fe7a77466e5478ceb543cb19377,,,,,"(56,70)",58.0,"[60.0, 61.0, 62.0]"
Rename Class,WittenBell,WittenBellInterpolated,nltk/lm/models.py,,, class WittenBell was renamed to class WittenBellInterpolated ,2759b03d85983fedd29b646380c713c3f4ccff66,,,,,,,
Rename Class,WittenBellTrigramModelTests,WittenBellInterpolatedTrigramTests,nltk/test/unit/lm/test_models.py,,, class WittenBellTrigramModelTests was renamed to class WittenBellInterpolatedTrigramTests ,2759b03d85983fedd29b646380c713c3f4ccff66,,,,,,,
Change/Rename Parameter,search_tweets,search_tweets,nltk/twitter/twitterclient.py/Query,203.0,228.0,['The parameters [ count ] of the method search_tweets from the module nltk/twitter/twitterclient.py in class Query are changed/renamed to [limit]'],2862b6ef8c4ead6e23d001af5b95c0e19787f681,,,,,,,
Remove Parameter,__init__,__init__,nltk/twitter/twitterclient.py/TweetWriter,367.0,400.0,['The parameters [ repeat ] of the method __init__ from the module nltk/twitter/twitterclient.py in class TweetWriter is/are removed'],2862b6ef8c4ead6e23d001af5b95c0e19787f681,,,,,,,
Add Parameter,test,test,src/nltk/test/cfg.py,220.0,168.0,['The parameters [ verbosity ] are added to the method test from the module src/nltk/test/cfg.py'],2947ecf9d6a0e5bad6881f4eec578f6948dd8f90,,,,,,,
Add Parameter,filter,filter,nltk/twitter/twitterclient.py/Streamer,104.0,106.0,['The parameters [ lang ] are added to the method filter from the module nltk/twitter/twitterclient.py in class Streamer'],2968309e8f01b971ad50b1c35b0b8d067818258e,,,,,,,
Add Parameter,tweets,tweets,nltk/twitter/twitterclient.py/Twitter,241.0,260.0,['The parameters [ lang ] are added to the method tweets from the module nltk/twitter/twitterclient.py in class Twitter'],2968309e8f01b971ad50b1c35b0b8d067818258e,,,,,,,
Rename Method,streamtoscreen_demo,sampletoscreen_demo,nltk/misc/twitterclient.py,287.0,287.0,['The method streamtoscreen_demo from the module nltk/misc/twitterclient.py is renamed to sampletoscreen_demo'],299490bec69d50c0839b79ce42cbad9663e6ce61,,,,,,,
Extract Method,train,prob_alignment_point,nltk/align/ibm1.py/IBMModel1,,, The method prob_alignment_point from the module nltk/align/ibm1.py in class IBMModel1 is extracted from method train from the module nltk/align/ibm1.py in class IBMModel1 ,29eb077027ad40c585ea2747a2876b99667fdc6b,,,,,"(144,145)",172.0,[162.0]
Rename Method,__html2unicode,_html2unicode,nltk/tokenize/casual.py/TweetTokenizer,205.0,207.0,['The method __html2unicode from the module nltk/tokenize/casual.py in class TweetTokenizer is renamed to _html2unicode'],2abac280058b68397de293679db80a2f4580f251,,,,,,,
Change/Rename Parameter,test,test,nltk/tokenize/casual.py,252.0,261.0,['The parameters [ s t ] of the method test from the module nltk/tokenize/casual.py are changed/renamed to [left right]'],2abac280058b68397de293679db80a2f4580f251,,,,,,,
Add Parameter,_read_instance_block,_read_instance_block,nltk/corpus/reader/nombank.py/NombankCorpusReader,118.0,121.0,['The parameters [ instance_filter ] are added to the method _read_instance_block from the module nltk/corpus/reader/nombank.py in class NombankCorpusReader'],2abbca0e2ab0451a1277c015c6a95b8975c871c8,,,,,,,
Rename Method,_adjust_case,adjust_case,nltk/stem/porter.py/PorterStemmer,593.0,522.0,['The method _adjust_case from the module nltk/stem/porter.py in class PorterStemmer is renamed to adjust_case'],2adb08c320052e82366684893600024fb0515a96,,,,,,,
Rename Method,align,__align,nltk/align/ibm1.py/IBMModel1,174.0,178.0,['The method align from the module nltk/align/ibm1.py in class IBMModel1 is renamed to __align'],2ae8dcf3a9b5b86f9bd122fed931a40d8a5e1b88,,,,,,,
Rename Method,align,__align,nltk/align/ibm2.py/IBMModel2,219.0,223.0,['The method align from the module nltk/align/ibm2.py in class IBMModel2 is renamed to __align'],2ae8dcf3a9b5b86f9bd122fed931a40d8a5e1b88,,,,,,,
Add Parameter,__init__,__init__,nltk/tag/hmm.py/HiddenMarkovModelTagger,132.0,135.0,['The parameters [ transform ] are added to the method __init__ from the module nltk/tag/hmm.py in class HiddenMarkovModelTagger'],2b2067709862e9acf0dca626a3e4f342adcca189,,,,,,,
Add Parameter,_train,_train,nltk/tag/hmm.py/HiddenMarkovModelTagger,147.0,145.0,['The parameters [ transform estimator ] are added to the method _train from the module nltk/tag/hmm.py in class HiddenMarkovModelTagger'],2b2067709862e9acf0dca626a3e4f342adcca189,,,,,,,
Change/Rename Parameter,jsonlist,jsonlist,nltk/corpus/reader/twitter.py/TwitterCorpusReader,59.0,59.0,['The parameters [ fileid ] of the method jsonlist from the module nltk/corpus/reader/twitter.py in class TwitterCorpusReader are changed/renamed to [fileids]'],2b3d39cc7820901daa14238ad9d2b0aaa81917da,,,,,,,
Rename Method,test_ssp_tokenizer,test_sonority_sequencing_syllable_tokenizer,nltk/test/unit/test_tokenize.py/TestTokenize,47.0,47.0,['The method test_ssp_tokenizer from the module nltk/test/unit/test_tokenize.py in class TestTokenize is renamed to test_sonority_sequencing_syllable_tokenizer'],2cb15e5ec005addf92b5c9fe58bab6a884e985a1,,,,,,,
Add Parameter,__init__,__init__,nltk/align/ibm1.py/IBMModel1,98.0,98.0,['The parameters [ probability_tables ] are added to the method __init__ from the module nltk/align/ibm1.py in class IBMModel1'],2d007c6f601db7ea9cae7ed89e56426d7fc5d952,,,,,,,
Add Parameter,__init__,__init__,nltk/align/ibm2.py/IBMModel2,98.0,98.0,['The parameters [ probability_tables ] are added to the method __init__ from the module nltk/align/ibm2.py in class IBMModel2'],2d007c6f601db7ea9cae7ed89e56426d7fc5d952,,,,,,,
Add Parameter,__init__,__init__,nltk/align/ibm3.py/IBMModel3,136.0,136.0,['The parameters [ probability_tables ] are added to the method __init__ from the module nltk/align/ibm3.py in class IBMModel3'],2d007c6f601db7ea9cae7ed89e56426d7fc5d952,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/conll.py/ConllCorpusReader,70.0,70.0,['The parameters [ separator ] are added to the method __init__ from the module nltk/corpus/reader/conll.py in class ConllCorpusReader'],2ea41c7a1f083b4f69accd79adb2ada460b59333,,,,,,,
