Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Add Parameter,load_model,load_model,vislogger/pytorchexperimentlogger.py/PytorchExperimentLogger,77.0,62.0,['The parameters [ warnings ] are added to the method load_model from the module vislogger/pytorchexperimentlogger.py in class PytorchExperimentLogger'],1fec34ea26a8590d5ee6b6e367521dc0650d3134,,,,,,,
Add Parameter,__init__,__init__,vislogger/experiment_browser/experimenthelper.py/ExperimentHelper,16.0,15.0,['The parameters [ name ] are added to the method __init__ from the module vislogger/experiment_browser/experimenthelper.py in class ExperimentHelper'],269ebacb02f3717ddd5565d505b42d587b1040e2,,,,,,,
Add Parameter,__init__,__init__,vislogger/experiment.py/PyTorchExperiment,142.0,142.0,['The parameters [ use_telegramlogger telegramlogger_kwargs telegramlogger_c_freq ] are added to the method __init__ from the module vislogger/experiment.py in class PyTorchExperiment'],2a2392beaaded047e76265f566de78770709fce0,,,,,,,
Add Parameter,run,run,trixi/experiment/experiment.py/Experiment,51.0,51.0,['The parameters [ setup ] are added to the method run from the module trixi/experiment/experiment.py in class Experiment'],2cc92f376df13980e96b0ad4e8b6c5e5011ba9e5,,,,,,,
Change/Rename Parameter,__init__,__init__,trixi/experiment/pytorchexperiment.py/PytorchExperiment,175.0,164.0,['The parameters [ explogger_c_freq ] of the method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment are changed/renamed to [explogger_freq]'],2d05732cbd29b3920952b1658d25a2658659517d,,,,,,,
Add Parameter,__init__,__init__,vislogger/numpyvisdomlogger.py/NumpyVisdomLogger,19.0,19.0,['The parameters [ auto_start auto_start_ports ] are added to the method __init__ from the module vislogger/numpyvisdomlogger.py in class NumpyVisdomLogger'],2e168c33cbc212577dec2c9f0b763c937a99091e,,,,,,,
Add Parameter,show_value,show_value,vislogger/numpyseabornplotlogger.py/NumpySeabornPlotLogger,36.0,36.0,['The parameters [ tag ] are added to the method show_value from the module vislogger/numpyseabornplotlogger.py in class NumpySeabornPlotLogger'],2f613115b41f86de981a5bb2744b3164a9494989,,,,,,,
Add Parameter,show_value,show_value,vislogger/numpyvisdomlogger.py/NumpyVisdomLogger,175.0,177.0,['The parameters [ count tag show_legend ] are added to the method show_value from the module vislogger/numpyvisdomlogger.py in class NumpyVisdomLogger'],2f613115b41f86de981a5bb2744b3164a9494989,,,,,,,
Add Parameter,loads,loads,trixi/util/config.py/Config,255.0,345.0,['The parameters [ decoder_cls_ ] are added to the method loads from the module trixi/util/config.py in class Config'],3088102e6cd4db50a15d364466946ecb288a3365,,,,,,,
Add Parameter,get_smooth_image_gradient,get_smooth_image_gradient,trixi/util/pytorchutils.py,65.0,65.0,['The parameters [ abs ] are added to the method get_smooth_image_gradient from the module trixi/util/pytorchutils.py'],3519c191ea093111fc602cd4c4936a4d9bc88fc1,,,,,,,
Add Parameter,debug,debug,vislogger/filelogger.py/FileLogger,212.0,86.0,['The parameters [ logger ] are added to the method debug from the module vislogger/filelogger.py in class FileLogger'],3ff8e3cadca40841c13215f4a0a88d41b9073ef4,,,,,,,
Add Parameter,error,error,vislogger/filelogger.py/FileLogger,216.0,90.0,['The parameters [ logger ] are added to the method error from the module vislogger/filelogger.py in class FileLogger'],3ff8e3cadca40841c13215f4a0a88d41b9073ef4,,,,,,,
Change/Rename Parameter,log_to,log_to,vislogger/filelogger.py/FileLogger,220.0,94.0,['The parameters [ log_to_output ] of the method log_to from the module vislogger/filelogger.py in class FileLogger are changed/renamed to [log_to_default]'],3ff8e3cadca40841c13215f4a0a88d41b9073ef4,,,,,,,
Change/Rename Parameter,save_image,save_image,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,62.0,62.0,['The parameters [ save_image_args ] of the method save_image from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,save_image_grid,save_image_grid,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,146.0,146.0,['The parameters [ save_image_args ] of the method save_image_grid from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,save_image_grid_static,save_image_grid_static,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,121.0,121.0,['The parameters [ save_image_args ] of the method save_image_grid_static from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,save_image_static,save_image_static,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,41.0,41.0,['The parameters [ save_image_args ] of the method save_image_static from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,save_images,save_images,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,102.0,102.0,['The parameters [ save_image_args ] of the method save_images from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
Change/Rename Parameter,save_images_static,save_images_static,vislogger/pytorchplotfilelogger.py/PytorchPlotFileLogger,83.0,83.0,['The parameters [ save_image_args ] of the method save_images_static from the module vislogger/pytorchplotfilelogger.py in class PytorchPlotFileLogger are changed/renamed to [image_args]'],421d275eabe657a01e39b3a8c43d8cb6a36e0c1f,,,,,,,
