Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,__init__,__init__,lib/streamlit/ConfigOption.py/ConfigOption,91,91,['The parameters [ type_ ] are added to the method __init__ from the module lib/streamlit/ConfigOption.py in class ConfigOption'],2bbb67a176f8c9eb873e1a420727851ec78e5959,,,,,,,
Add Parameter,_create_option,_create_option,lib/streamlit/config.py,108,109,['The parameters [ type_ ] are added to the method _create_option from the module lib/streamlit/config.py'],2bbb67a176f8c9eb873e1a420727851ec78e5959,,,,,,,
Change Return Type,_get_css_styles,_get_css_styles,lib/streamlit/elements/legacy_data_frame.py,212,219,['The return type of method _get_css_styles from the module lib/streamlit/elements/legacy_data_frame.py is updated'],2c153aa179a27539f856e389870161d5a58da213,,,,,,,
Change/Rename Parameter,test_add_styled_rows_to_unstyled_rows,test_add_styled_rows_to_unstyled_rows,lib/tests/streamlit/legacy_dataframe_styling_test.py/LegacyDataFrameStylingTest,116,153,['The parameters [ element proto ] of the method test_add_styled_rows_to_unstyled_rows from the module lib/tests/streamlit/legacy_dataframe_styling_test.py in class LegacyDataFrameStylingTest are changed/renamed to [st_element get_proto]'],2c153aa179a27539f856e389870161d5a58da213,,,,,,,
Remove Parameter,deck_gl_chart,deck_gl_chart,lib/streamlit/DeltaGenerator.py/DeltaGenerator,1764,1764,['The parameters [ data ] of the method deck_gl_chart from the module lib/streamlit/DeltaGenerator.py in class DeltaGenerator is/are removed'],2d7074139f63dc7d8c57443f222e05ea00cb3828,,,,,,,
Remove Parameter,marshall,marshall,lib/streamlit/elements/deck_gl.py,33,33,['The parameters [ data ] of the method marshall from the module lib/streamlit/elements/deck_gl.py is/are removed'],2d7074139f63dc7d8c57443f222e05ea00cb3828,,,,,,,
Change/Rename Parameter,_build_st_write_call,_build_st_write_call,lib/streamlit/ScriptRunner.py,304,327,['The parameters [ node ] of the method _build_st_write_call from the module lib/streamlit/ScriptRunner.py are changed/renamed to [nodes]'],2d8d1b5f7ef93b5e2dc55597d2db28b61943209b,,,,,,,
Add Parameter,open,open,lib/streamlit/proxy/LocalWebSocket.py/LocalWebSocket,26,25,['The parameters [ local_id report_name ] are added to the method open from the module lib/streamlit/proxy/LocalWebSocket.py in class LocalWebSocket'],2db246cb87ef0360ae34e4518d04c8a03cc96f21,,,,,,,
Rename Method,show_config,config_show,lib/streamlit/__main__.py,90,127,['The method show_config from the module lib/streamlit/__main__.py is renamed to config_show'],2f13ae902205c8eea6ed606a3795233cfa1507a4,,,,,,,
Remove Parameter,main,main,lib/streamlit/__main__.py,114,17,['The parameters [ mode args ] of the method main from the module lib/streamlit/__main__.py is/are removed'],2f13ae902205c8eea6ed606a3795233cfa1507a4,,,,,,,
Rename Method,hello,main_hello,lib/streamlit/__main__.py,38,59,['The method hello from the module lib/streamlit/__main__.py is renamed to main_hello'],2f13ae902205c8eea6ed606a3795233cfa1507a4,,,,,,,
Rename Method,kill_proxy,proxy_kill,lib/streamlit/__main__.py,57,142,['The method kill_proxy from the module lib/streamlit/__main__.py is renamed to proxy_kill'],2f13ae902205c8eea6ed606a3795233cfa1507a4,,,,,,,
Rename Method,proxy_connection_is_registered,_proxy_connection_is_registered,lib/streamlit/proxy/Proxy.py/Proxy,225,225,['The method proxy_connection_is_registered from the module lib/streamlit/proxy/Proxy.py in class Proxy is renamed to _proxy_connection_is_registered'],2f3442333008f84562467012deea26650f0e7e55,,,,,,,
Remove Parameter,_handle_backend_msg,_handle_backend_msg,lib/streamlit/proxy/BrowserWebSocket.py/BrowserWebSocket,164,159,['The parameters [ ws ] of the method _handle_backend_msg from the module lib/streamlit/proxy/BrowserWebSocket.py in class BrowserWebSocket is/are removed'],30eed2f5af46df3a5377650fbbec4127b49e0980,,,,,,,
Remove Parameter,_save_cloud,_save_cloud,lib/streamlit/proxy/BrowserWebSocket.py/BrowserWebSocket,195,190,['The parameters [ ws ] of the method _save_cloud from the module lib/streamlit/proxy/BrowserWebSocket.py in class BrowserWebSocket is/are removed'],30eed2f5af46df3a5377650fbbec4127b49e0980,,,,,,,
