Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,read_file,read_file,nalaf/utils/readers.py/HTMLReader,55.0,56.0,['The parameters [ whole_basename_as_docid ] are added to the method read_file from the module nalaf/utils/readers.py in class HTMLReader'],4a85440c3fd4415d605923befab65172ef86f4d1,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/learning/evaluators.py/DocumentLevelRelationEvaluator,551.0,556.0,['The parameters [ relation_equiv_fun ] of the method __init__ from the module nalaf/learning/evaluators.py in class DocumentLevelRelationEvaluator are changed/renamed to [relation_accept_fun]'],4ba7ec0ee6d6f8d9749e2b6e0581dbbc4b299ef0,,,,,,,
Rename Method,relation_equiv_fun,relation_accept_fun,tests/learning/test_evaluators.py/TestMentionLevelEvaluator,432.0,432.0,['The method relation_equiv_fun from the module tests/learning/test_evaluators.py in class TestMentionLevelEvaluator is renamed to relation_accept_fun'],4ba7ec0ee6d6f8d9749e2b6e0581dbbc4b299ef0,,,,,,,
Rename Method,test_DocumentLevelRelationEvaluator_arbitrary_relation_equiv_fun_order_does_not_matter,test_DocumentLevelRelationEvaluator_arbitrary_relation_accept_fun_order_does_not_matter,tests/learning/test_evaluators.py/TestMentionLevelEvaluator,428.0,428.0,['The method test_DocumentLevelRelationEvaluator_arbitrary_relation_equiv_fun_order_does_not_matter from the module tests/learning/test_evaluators.py in class TestMentionLevelEvaluator is renamed to test_DocumentLevelRelationEvaluator_arbitrary_relation_accept_fun_order_does_not_matter'],4ba7ec0ee6d6f8d9749e2b6e0581dbbc4b299ef0,,,,,,,
Rename Method,test_DocumentLevelRelationEvaluator_arbitrary_relation_equiv_fun_order_matters,test_DocumentLevelRelationEvaluator_arbitrary_relation_accept_fun_order_matters,tests/learning/test_evaluators.py/TestMentionLevelEvaluator,462.0,462.0,['The method test_DocumentLevelRelationEvaluator_arbitrary_relation_equiv_fun_order_matters from the module tests/learning/test_evaluators.py in class TestMentionLevelEvaluator is renamed to test_DocumentLevelRelationEvaluator_arbitrary_relation_accept_fun_order_matters'],4ba7ec0ee6d6f8d9749e2b6e0581dbbc4b299ef0,,,,,,,
Remove Parameter,__init__,__init__,nalaf/features/embeddings.py/BinarizedWordEmbeddingsFeatureGenerator,69.0,69.0,['The parameters [ n_bins ] of the method __init__ from the module nalaf/features/embeddings.py in class BinarizedWordEmbeddingsFeatureGenerator is/are removed'],4bde94ee75925f4af5f68675762e5d6dea3f0a20,,,,,,,
Add Parameter,_entity_normalized_fun,_entity_normalized_fun,nalaf/learning/evaluators.py,623.0,625.0,['The parameters [ add_entity_text ] are added to the method _entity_normalized_fun from the module nalaf/learning/evaluators.py'],4d75b8e5aaa534ea6155bae819bd184be1d81d6e,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,28.0,28.0,['The parameters [ f_OW_is_negated f_IW_is_negated f_LD_is_negated f_PD_is_negated f_sentence_is_negated ] are added to the method __init__ from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator'],4de12b1ec203909c123035c9a8352eb3aa380ecc,,,,,,,
Change/Rename Parameter,export_ann_json,export_ann_json,nalaf/utils/writers.py/TagTogFormat,324.0,324.0,['The parameters [ threshhold_value ] of the method export_ann_json from the module nalaf/utils/writers.py in class TagTogFormat are changed/renamed to [threshold_val]'],4e9391848cac1a1f2fb789897b019ae5f08549b7,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/evaluators.py/MentionLevelEvaluator,35.0,35.0,['The parameters [ print_latex_table ] are added to the method __init__ from the module nalaf/learning/evaluators.py in class MentionLevelEvaluator'],4f89d9bb6ff5b9819b2776ce6399169ccf81052b,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations.py/NamedEntityCountFeatureGenerator,45.0,48.0,['The parameters [ prefix1 ] are added to the method __init__ from the module nalaf/features/relations.py in class NamedEntityCountFeatureGenerator'],52a5d0720a221058a64c9887b71e93399523ca95,,,,,,,
Add Parameter,__init__,__init__,nala/structures/data.py/Token,422.0,417.0,['The parameters [ start ] are added to the method __init__ from the module nala/structures/data.py in class Token'],52d69d629e9083fdd4e5ff14e2c52d727bfd9335,,,,,,,
Rename Method,map_relations,_map_relations,nalaf/structures/data.py/Dataset,198.0,198.0,['The method map_relations from the module nalaf/structures/data.py in class Dataset is renamed to _map_relations'],5327775738cce2ee32c000083229b7cf0eef2450,,,,,,,
Add Parameter,format,format,nalaf/learning/evaluators.py/Evaluation,69.0,71.0,['The parameters [ add_SE ] are added to the method format from the module nalaf/learning/evaluators.py in class Evaluation'],53cdbc17bf1f4bf06f3f304fc0e34705e6ef3077,,,,,,,
Add Parameter,format_header,format_header,nalaf/learning/evaluators.py/Evaluation,63.0,63.0,['The parameters [ add_SE ] are added to the method format_header from the module nalaf/learning/evaluators.py in class Evaluation'],53cdbc17bf1f4bf06f3f304fc0e34705e6ef3077,,,,,,,
Add Parameter,generate_top_stats_array,generate_top_stats_array,nala/structures/data.py/Dataset,165.0,166.0,['The parameters [ is_alpha_only class_id ] are added to the method generate_top_stats_array from the module nala/structures/data.py in class Dataset'],553cc48b1ffb19c75d63128b9dae485647e46907,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,28.0,28.0,['The parameters [ f_PD_undirected_edges_N_gram ] are added to the method __init__ from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator'],564680fb4aec3e600c45a354fdc3d75793210176,,,,,,,
Extract Method,__repr__,__str_join_nodes,nalaf/utils/graphs.py/Path,,, The method __str_join_nodes from the module nalaf/utils/graphs.py in class Path is extracted from method __repr__ from the module nalaf/utils/graphs.py in class Path ,564680fb4aec3e600c45a354fdc3d75793210176,,,,,"(228,243)",228.0,[229.0]
Add Parameter,__init__,__init__,nalaf/utils/graphs.py/PathNode,252.0,315.0,['The parameters [ is_source is_target ] are added to the method __init__ from the module nalaf/utils/graphs.py in class PathNode'],564680fb4aec3e600c45a354fdc3d75793210176,,,,,,,
Change/Rename Parameter,str_full,str_full,nalaf/utils/graphs.py/PathNode,268.0,336.0,['The parameters [ token_to_string_fun ] of the method str_full from the module nalaf/utils/graphs.py in class PathNode are changed/renamed to [str_token]'],564680fb4aec3e600c45a354fdc3d75793210176,,,,,,,
Change/Rename Parameter,str_token_only,str_token_only,nalaf/utils/graphs.py/PathNode,271.0,339.0,['The parameters [ token_to_string_fun ] of the method str_token_only from the module nalaf/utils/graphs.py in class PathNode are changed/renamed to [str_token]'],564680fb4aec3e600c45a354fdc3d75793210176,,,,,,,
Add Parameter,__init__,__init__,nala/structures/data.py/Relation,832.0,833.0,['The parameters [ type_of_relation ] are added to the method __init__ from the module nala/structures/data.py in class Relation'],571d913a93541a1c1d03f01c1f63df8b1464d6de,,,,,,,
Change/Rename Parameter,next_tokens,next_tokens,nalaf/structures/data.py/Entity,1754.0,1754.0,['The parameters [ include_self_last_token ] of the method next_tokens from the module nalaf/structures/data.py in class Entity are changed/renamed to [include_ent_last_token]'],58cff071971fd989e69544b0fe4533f21ba3bd2a,,,,,,,
Change/Rename Parameter,prev_tokens,prev_tokens,nalaf/structures/data.py/Entity,1746.0,1746.0,['The parameters [ include_self_first_token have_reversed ] of the method prev_tokens from the module nalaf/structures/data.py in class Entity are changed/renamed to [include_ent_first_token mk_reversed]'],58cff071971fd989e69544b0fe4533f21ba3bd2a,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/annotation_readers.py/AnnJsonMergerAnnotationReader,128.0,128.0,['The parameters [ is_predicted ] are added to the method __init__ from the module nalaf/utils/annotation_readers.py in class AnnJsonMergerAnnotationReader'],5ad3a3305453ff6bce417a6c812582d3f7121cc9,,,,,,,
Rename Method,cleannldefinitions,clean_nl_definitions,nala/structures/data.py/Dataset,372.0,160.0,['The method cleannldefinitions from the module nala/structures/data.py in class Dataset is renamed to clean_nl_definitions'],5cc07cec01dd66b7724c53326bdc3a756d6444f9,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/learning/svmlight.py/SVMLightTreeKernels,13.0,13.0,['The parameters [ directory ] of the method __init__ from the module nalaf/learning/svmlight.py in class SVMLightTreeKernels are changed/renamed to [svmlight_dir_path]'],5e8bee78cd0aa0be20c627a0e9f73235ff695750,,,,,,,
Add Parameter,__init__,__init__,nalaf/structures/data.py/Relation,1354.0,1356.0,['The parameters [ bidirectional ] are added to the method __init__ from the module nalaf/structures/data.py in class Relation'],5ed9e3c629f089cc290b3c3ef50fcbd308198160,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,28.0,28.0,['The parameters [ f_OW_N_gram_lemma f_OW_N_gram_pos f_OW_N_gram_tokens_count f_OW_N_gram_tokens_count_without_punct f_IW_N_gram_lemma f_IW_N_gram_pos f_IW_N_gram_tokens_count f_IW_N_gram_tokens_count_without_punct f_LD_N_gram_lemma f_LD_N_gram_pos f_LD_N_gram_tokens_count f_LD_N_gram_tokens_count_without_punct f_PD_N_gram_lemma f_PD_N_gram_pos f_PD_N_gram_tokens_count f_PD_N_gram_tokens_count_without_punct ] of the method __init__ from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator are changed/renamed to [f_OW_lemma_N_gram f_OW_pos_N_gram f_OW_tokens_count_N_gram f_OW_tokens_count_without_punct_N_gram f_IW_lemma_N_gram f_IW_pos_N_gram f_IW_tokens_count_N_gram f_IW_tokens_count_without_punct_N_gram f_LD_lemma_N_gram f_LD_pos_N_gram f_LD_tokens_count_N_gram f_LD_tokens_count_without_punct_N_gram f_PD_lemma_N_gram f_PD_pos_N_gram f_PD_tokens_count_N_gram f_PD_tokens_count_without_punct_N_gram]'],5f0a8c6e3644e7b4cfb7858f1bcbab4626679633,,,,,,,
Remove Parameter,__init__,__init__,nala/learning/taggers.py/GNormPlusGeneTagger,80.0,81.0,['The parameters [ normalise_uniprot ] of the method __init__ from the module nala/learning/taggers.py in class GNormPlusGeneTagger is/are removed'],5f1fee7ed3d3dadc03e515a70928f566a6aa0715,,,,,,,
Add Parameter,tag,tag,nala/learning/taggers.py/GNormPlusGeneTagger,84.0,84.0,['The parameters [ uniprot ] are added to the method tag from the module nala/learning/taggers.py in class GNormPlusGeneTagger'],5f1fee7ed3d3dadc03e515a70928f566a6aa0715,,,,,,,
Change/Rename Parameter,cross_validate,cross_validate,nalaf/learning/evaluators.py/Evaluations,302.0,302.0,['The parameters [ annotator ] of the method cross_validate from the module nalaf/learning/evaluators.py in class Evaluations are changed/renamed to [annotator_fun]'],5fbecd8debd6c8d9abbeeaaedf7dc719d879d46d,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations/new/sentence.py/SentenceFeatureGenerator,18.0,18.0,['The parameters [ f_tokens_count_before f_tokens_count_after ] are added to the method __init__ from the module nalaf/features/relations/new/sentence.py in class SentenceFeatureGenerator'],6026bfb9f2297d999d3b4be64da5d8f8e0134d49,,,,,,,
Add Parameter,__init__,__init__,nala/utils/annotation_readers.py/AnnJsonAnnotationReader,38.0,38.0,['The parameters [ read_relations ] are added to the method __init__ from the module nala/utils/annotation_readers.py in class AnnJsonAnnotationReader'],6035d58f9c9b9aa6d287b65654fd2bc9d3676e92,,,,,,,
Rename Method,get_filename,__get_filename,nalaf/features/dictionaries.py/DictionaryFeatureGenerator,50.0,50.0,['The method get_filename from the module nalaf/features/dictionaries.py in class DictionaryFeatureGenerator is renamed to __get_filename'],6080dc6038ce4f412e140261f8bf7f6892575496,,,,,,,
Rename Method,format,format_complete,nalaf/learning/evaluators.py/EvaluationWithStandardError,178.0,178.0,['The method format from the module nalaf/learning/evaluators.py in class EvaluationWithStandardError is renamed to format_complete'],621db8ae0d5e98877d96939a9a8dcf6004c8551b,,,,,,,
Rename Method,format_computation_removing_noise,format_computation_complete_removing_noise,nalaf/learning/evaluators.py/EvaluationWithStandardError,204.0,225.0,['The method format_computation_removing_noise from the module nalaf/learning/evaluators.py in class EvaluationWithStandardError is renamed to format_computation_complete_removing_noise'],621db8ae0d5e98877d96939a9a8dcf6004c8551b,,,,,,,
Rename Method,format_header,format_header_complete,nalaf/learning/evaluators.py/EvaluationWithStandardError,170.0,170.0,['The method format_header from the module nalaf/learning/evaluators.py in class EvaluationWithStandardError is renamed to format_header_complete'],621db8ae0d5e98877d96939a9a8dcf6004c8551b,,,,,,,
Rename Method,prune,prune_empty_parts,nalaf/structures/data.py/Dataset,449.0,449.0,['The method prune from the module nalaf/structures/data.py in class Dataset is renamed to prune_empty_parts'],6291715f60d7c6bc0228258eae0fccd2be77b25e,,,,,,,
Add Parameter,construct_all_from_folder,construct_all_from_folder,nalaf/features/dictionaries.py/DictionaryFeatureGenerator,35.0,37.0,['The parameters [ stop_words ] are added to the method construct_all_from_folder from the module nalaf/features/dictionaries.py in class DictionaryFeatureGenerator'],631df906cd5fd60faf6d0498d0eb2a497045639c,,,,,,,
Add Parameter,construct_words_set,construct_words_set,nalaf/features/dictionaries.py/DictionaryFeatureGenerator,22.0,22.0,['The parameters [ stop_words ] are added to the method construct_words_set from the module nalaf/features/dictionaries.py in class DictionaryFeatureGenerator'],631df906cd5fd60faf6d0498d0eb2a497045639c,,,,,,,
Add Parameter,general_algorithm,general_algorithm,source/test.py,193.0,194.0,['The parameters [ conventions ] are added to the method general_algorithm from the module source/test.py'],6373ab62ccda71ff4e253499cb0686b43c42fd73,,,,,,,
Add Parameter,__init__,__init__,nala/utils/cache.py/Cacheable,32.0,35.0,['The parameters [ max_time_in_seconds ] are added to the method __init__ from the module nala/utils/cache.py in class Cacheable'],638c8e964bc8da1edfb4e99f32f3ef9fb952e3b5,,,,,,,
Change/Rename Parameter,train,train,nalaf/learning/lib/sklsvm.py/SklSVM,41.0,42.0,['The parameters [ feature_set ] of the method train from the module nalaf/learning/lib/sklsvm.py in class SklSVM are changed/renamed to [global_feature_set]'],63ff10a82ba8677152748bc7a8ab12ce41b3a8e6,,,,,,,
Extract Method,_convert_edges_features_anew,_create_instances,nalaf/learning/lib/sklsvm.py/SklSVM,,, The method _create_instances from the module nalaf/learning/lib/sklsvm.py in class SklSVM is extracted from method _convert_edges_features_anew from the module nalaf/learning/lib/sklsvm.py in class SklSVM ,63ff10a82ba8677152748bc7a8ab12ce41b3a8e6,,,,,"(148,149)",103.0,"[153.0, 158.0, 165.0, 166.0, 179.0, 181.0, 182.0, 183.0, 184.0, 186.0, 187.0]"
Rename Method,__hdfs_read_funciton,__hdfs_read_function,nalaf/features/dictionaries.py/DictionaryFeatureGenerator,89.0,89.0,['The method __hdfs_read_funciton from the module nalaf/features/dictionaries.py in class DictionaryFeatureGenerator is renamed to __hdfs_read_function'],6477e1d7341be52e8af29f1eac0e2291326af6b1,,,,,,,
Add Parameter,__init__,__init__,nalaf/preprocessing/labelers.py/TmVarLabeler,90.0,89.0,['The parameters [ mut_class_id ] are added to the method __init__ from the module nalaf/preprocessing/labelers.py in class TmVarLabeler'],64c0d86845e17d75623ea58a8e2f2b05ef84f12d,,,,,,,
Rename Method,_scale_logarithmically,_scale,nalaf/learning/lib/sklsvm.py/SklSVM,209.0,209.0,['The method _scale_logarithmically from the module nalaf/learning/lib/sklsvm.py in class SklSVM is renamed to _scale'],64df50fc1bcb867b393376caf17aef8e36e0097a,,,,,,,
Add Parameter,compute_stats_relations_distances,compute_stats_relations_distances,nalaf/structures/data.py/Dataset,116.0,116.0,['The parameters [ relation_type entity_map_fun ] are added to the method compute_stats_relations_distances from the module nalaf/structures/data.py in class Dataset'],66aab234bd09f7da18cb51da6127982da1791951,,,,,,,
Rename Method,__read_directory,__read_directory_local_fs,nalaf/utils/readers.py/HTMLReader,41.0,48.0,['The method __read_directory from the module nalaf/utils/readers.py in class HTMLReader is renamed to __read_directory_local_fs'],6874a2b65d26c08a44aecb455363515fa17c22d9,,,,,,,
Change/Rename Parameter,read_file,read_file,nalaf/utils/readers.py/HTMLReader,59.0,83.0,['The parameters [ file ] of the method read_file from the module nalaf/utils/readers.py in class HTMLReader are changed/renamed to [a_file]'],6874a2b65d26c08a44aecb455363515fa17c22d9,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/floyd_warshall.py/Path,98.0,100.0,['The parameters [ self ] are added to the method __init__ from the module nalaf/utils/floyd_warshall.py in class Path'],68db7ef8dfe3ed07a8143e5e45ed47566dd13627,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/floyd_warshall.py/PathNode,146.0,151.0,['The parameters [ self ] are added to the method __init__ from the module nalaf/utils/floyd_warshall.py in class PathNode'],68db7ef8dfe3ed07a8143e5e45ed47566dd13627,,,,,,,
Add Parameter,__init__,__init__,nalaf/preprocessing/edges.py/SentenceDistanceEdgeGenerator,39.0,39.0,['The parameters [ use_pred ] are added to the method __init__ from the module nalaf/preprocessing/edges.py in class SentenceDistanceEdgeGenerator'],6946ec36214bae6fb8a6f18d96e9d9e2bff0a8b0,,,,,,,
Add Parameter,evaluate,evaluate,nala/learning/evaluators.py/MentionLevelEvaluator,68.0,24.0,['The parameters [ post_processing_predictions ] are added to the method evaluate from the module nala/learning/evaluators.py in class MentionLevelEvaluator'],6b9f65902f8f71592be7b9abc50987d396b4746d,,,,,,,
Move Method,_is_overlapping,_is_overlapping,,,, method _is_overlapping from the module nala/learning/evaluators.py in class MentionLevelEvaluator was moved to module nala/learning/evaluators.py ,6b9f65902f8f71592be7b9abc50987d396b4746d,nala/learning/evaluators.py/MentionLevelEvaluator,nala/learning/evaluators.py,55.0,82.0,,,
Add Parameter,__init__,__init__,nalaf/features/simple.py/ExternalPredictedLabelsFeatureGenerator,67.0,67.0,['The parameters [ weight ] are added to the method __init__ from the module nalaf/features/simple.py in class ExternalPredictedLabelsFeatureGenerator'],6eb9eb1da265733ade24252ee140ae653d347571,,,,,,,
Rename Method,validate_annotation_offsets,validate_entity_offsets,nalaf/structures/data.py/Dataset,283.0,283.0,['The method validate_annotation_offsets from the module nalaf/structures/data.py in class Dataset is renamed to validate_entity_offsets'],70e083fe429f3e47f433b9cb7074aa8b9d3b4289,,,,,,,
Add Parameter,form_predicted_annotations,form_predicted_annotations,nala/structures/data.py/Dataset,126.0,127.0,['The parameters [ aggregator_function ] are added to the method form_predicted_annotations from the module nala/structures/data.py in class Dataset'],719fca415e0c84634a571ea5406e1ca354db3323,,,,,,,
Add Parameter,__init__,__init__,nala/structures/data.py/Annotation,432.0,436.0,['The parameters [ confidence ] are added to the method __init__ from the module nala/structures/data.py in class Annotation'],719fca415e0c84634a571ea5406e1ca354db3323,,,,,,,
Rename Method,format,format_row,nalaf/learning/evaluators.py/Evaluation,75.0,75.0,['The method format from the module nalaf/learning/evaluators.py in class Evaluation is renamed to format_row'],7287cb14c36fcda518c96084f328d02f067288ba,,,,,,,
Rename Method,format_complete,format_row_complete,nalaf/learning/evaluators.py/EvaluationWithStandardError,178.0,184.0,['The method format_complete from the module nalaf/learning/evaluators.py in class EvaluationWithStandardError is renamed to format_row_complete'],7287cb14c36fcda518c96084f328d02f067288ba,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/taggers.py/StubSameSentenceRelationExtractor,102.0,102.0,['The parameters [ entity1_class entity2_class relation_type ] are added to the method __init__ from the module nalaf/learning/taggers.py in class StubSameSentenceRelationExtractor'],733ac226e0263a149ee07e0a0860e66715264b6a,,,,,,,
Add Parameter,compute_stats_relations_distances,compute_stats_relations_distances,nalaf/structures/data.py/Dataset,116.0,116.0,['The parameters [ relation_accept_fun ] are added to the method compute_stats_relations_distances from the module nalaf/structures/data.py in class Dataset'],73ba9afb05b768a24818ed2f16266d9609658a75,,,,,,,
Add Parameter,__init__,__init__,nala/utils/writers.py/StatsWriter,5.0,8.0,['The parameters [ init_counter ] are added to the method __init__ from the module nala/utils/writers.py in class StatsWriter'],74402de9d462f8bf452ee55e2e33b56fe3687bf3,,,,,,,
Add Parameter,__init__,__init__,nala/utils/annotation_readers.py/AnnJsonAnnotationReader,34.0,34.0,['The parameters [ delete_incomplete_docs ] are added to the method __init__ from the module nala/utils/annotation_readers.py in class AnnJsonAnnotationReader'],74432eb35459dbb392836a02574d47da84db9efa,,,,,,,
Change/Rename Parameter,construct_all_from_folder,construct_all_from_folder,nalaf/features/dictionaries.py/DictionaryFeatureGenerator,35.0,35.0,['The parameters [ tokenizer ] of the method construct_all_from_folder from the module nalaf/features/dictionaries.py in class DictionaryFeatureGenerator are changed/renamed to [string_tokenizer]'],7474e8d75a19598a7e158513d7019778062f00cb,,,,,,,
Change/Rename Parameter,construct_words_set,construct_words_set,nalaf/features/dictionaries.py/DictionaryFeatureGenerator,22.0,22.0,['The parameters [ tokenizer ] of the method construct_words_set from the module nalaf/features/dictionaries.py in class DictionaryFeatureGenerator are changed/renamed to [string_tokenizer]'],7474e8d75a19598a7e158513d7019778062f00cb,,,,,,,
Extract Method,export_ann_json,get_single_ann_json,nalaf/utils/writers.py/TagTogFormat,,, The method get_single_ann_json from the module nalaf/utils/writers.py in class TagTogFormat is extracted from method export_ann_json from the module nalaf/utils/writers.py in class TagTogFormat ,763b26af93ef08a6e35f80e8632f44aeb0f2256d,,,,,"(324,415)",325.0,"[335.0, 359.0, 360.0, 361.0, 362.0, 363.0, 365.0, 367.0, 369.0, 370.0, 372.0, 373.0, 374.0, 380.0, 381.0, 387.0, 401.0, 403.0, 404.0, 405.0, 406.0, 407.0, 413.0]"
Add Parameter,_recursive_compute_tokens_depth,_recursive_compute_tokens_depth,nalaf/structures/data.py/Part,1054.0,1049.0,['The parameters [ current_depth ] are added to the method _recursive_compute_tokens_depth from the module nalaf/structures/data.py in class Part'],77016b2b04d2647153af0e9df7e36427579228cf,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/writers.py/TagTogFormat,231.0,231.0,['The parameters [ use_predicted ] are added to the method __init__ from the module nalaf/utils/writers.py in class TagTogFormat'],77420fedf2e8983acfb2f35499387278aaf05f90,,,,,,,
Rename Class,TestAnnotation,TestEntity,tests/structures/test_data.py,,, class TestAnnotation was renamed to class TestEntity ,7786d5a41cc7c8c1d7eaf1becf84c7f4d28693fb,,,,,,,
Change/Rename Parameter,_convert_edges_features_anew,_convert_edges_features_anew,nalaf/learning/lib/sklsvm.py/SklSVM,149.0,169.0,['The parameters [ final_allowed_key_mapping ] of the method _convert_edges_features_anew from the module nalaf/learning/lib/sklsvm.py in class SklSVM are changed/renamed to [final_allowed_feature_mapping]'],77a1983cea9bb20f4e62f564d6682041fd80c96a,,,,,,,
Change/Rename Parameter,_convert_edges_features_to_vector_instances,_convert_edges_features_to_vector_instances,nalaf/learning/lib/sklsvm.py/SklSVM,176.0,196.0,['The parameters [ final_allowed_key_mapping ] of the method _convert_edges_features_to_vector_instances from the module nalaf/learning/lib/sklsvm.py in class SklSVM are changed/renamed to [final_allowed_feature_mapping]'],77a1983cea9bb20f4e62f564d6682041fd80c96a,,,,,,,
Rename Class,NLTKTokenizer,GenericTokenizer,nalaf/preprocessing/tokenizers.py,,, class NLTKTokenizer was renamed to class GenericTokenizer ,77a436b66e1937266c720bb876bcf7bafc9e3883,,,,,,,
Rename Class,TestNLTKTokenizer,Test_NLTK_TOKENIZER,tests/preprocessing/test_tokenizers.py,,, class TestNLTKTokenizer was renamed to class Test_NLTK_TOKENIZER ,77a436b66e1937266c720bb876bcf7bafc9e3883,,,,,,,
Add Parameter,__init__,__init__,nala/learning/taggers.py/CRFSuiteMutationTagger,51.0,51.0,['The parameters [ model_file ] are added to the method __init__ from the module nala/learning/taggers.py in class CRFSuiteMutationTagger'],7a4efd82dc8673bdf8297082e4476e31979a6ef9,,,,,,,
Add Parameter,__init__,__init__,nala/learning/evaluators.py/MentionLevelEvaluator,35.0,35.0,['The parameters [ verbose ] are added to the method __init__ from the module nala/learning/evaluators.py in class MentionLevelEvaluator'],7abc6fb6ee11edc53218282b8eaa661e4568b820,,,,,,,
Rename Method,__read_directory_local_fs,__read_directory_localfs,nalaf/utils/readers.py/HTMLReader,48.0,48.0,['The method __read_directory_local_fs from the module nalaf/utils/readers.py in class HTMLReader is renamed to __read_directory_localfs'],7c335732005ee98d11647a82df062c9dd9dee19a,,,,,,,
Rename Method,__read_file_path_local_fs,__read_file_path_localfs,nalaf/utils/readers.py/HTMLReader,56.0,56.0,['The method __read_file_path_local_fs from the module nalaf/utils/readers.py in class HTMLReader is renamed to __read_file_path_localfs'],7c335732005ee98d11647a82df062c9dd9dee19a,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/learning/evaluators.py/DocumentLevelRelationEvaluator,489.0,491.0,['The parameters [ relation_equals_fun ] of the method __init__ from the module nalaf/learning/evaluators.py in class DocumentLevelRelationEvaluator are changed/renamed to [relation_equiv_fun]'],7ca7418d040e4a86aec05e1abf4f2303545839cd,,,,,,,
Change/Rename Parameter,_dependency_path,_dependency_path,nalaf/preprocessing/parsers.py/SpacyParser,97.0,97.0,['The parameters [ tok index ] of the method _dependency_path from the module nalaf/preprocessing/parsers.py in class SpacyParser are changed/renamed to [spacy_token sent_index]'],7d6878858aeb17670120b431fd6fbc67be7ea513,,,,,,,
Rename Method,test_labmda_evaluator,test_lambda_evaluator,tests/features/__init__.py/TestBinaryFeatureWrapper,23.0,23.0,['The method test_labmda_evaluator from the module tests/features/__init__.py in class TestBinaryFeatureWrapper is renamed to test_lambda_evaluator'],7dd5a9beaf8f5309b033522325da24b19873986a,,,,,,,
Add Parameter,annotate,annotate,nalaf/learning/lib/sklsvm.py/SklSVM,66.0,66.0,['The parameters [ optional_mutable_list_of_pr_rates ] are added to the method annotate from the module nalaf/learning/lib/sklsvm.py in class SklSVM'],7e7f54ee4196f1415300ae6a08b3131b0440af6f,,,,,,,
Rename Class,OSIRISReader,OSIRISReaderMachineLearningReady,nalaf/utils/readers.py,,, class OSIRISReader was renamed to class OSIRISReaderMachineLearningReady ,812afb23c6407ce113ff7f5f286c508ee82b9d53,,,,,,,
Add Parameter,__init__,__init__,nalaf/structures/data.py/Entity,1248.0,1248.0,['The parameters [ norm ] are added to the method __init__ from the module nalaf/structures/data.py in class Entity'],820fdd88ba5ae8368b2f4d897c01dd15ecf3ccdb,,,,,,,
Extract Method,__merge_pair,__append_union,nala/utils/annotation_readers.py/AnnJsonMergerAnnotationReader,,, The method __append_union from the module nala/utils/annotation_readers.py in class AnnJsonMergerAnnotationReader is extracted from method __merge_pair from the module nala/utils/annotation_readers.py in class AnnJsonMergerAnnotationReader ,82902b6ac28bcc79c4ecdba6b6d1e5902d1d45fd,,,,,"(143,178)",145.0,"[183.0, 184.0, 186.0, 187.0, 188.0, 189.0]"
Remove Parameter,__init__,__init__,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,28.0,29.0,['The parameters [ f_sentence_is_negated ] of the method __init__ from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator is/are removed'],82d3c6376b97dd5f8f812fa5508309627016f8c1,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations/new/sentence.py/SentenceFeatureGenerator,19.0,20.0,['The parameters [ f_sentence_is_negated f_main_verbs ] are added to the method __init__ from the module nalaf/features/relations/new/sentence.py in class SentenceFeatureGenerator'],82d3c6376b97dd5f8f812fa5508309627016f8c1,,,,,,,
Move Method,is_negated,is_negated,,,, method is_negated from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator was moved to class Part of module nalaf/structures/data.py ,82d3c6376b97dd5f8f812fa5508309627016f8c1,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,nalaf/structures/data.py/Part,192.0,1213.0,,,
